GSM1333746,GSM1333747,GSM1333748,GSM1333749,GSM1333750,GSM1333751,GSM1333752,GSM1333753,GSM1333754,GSM1333755,GSM1333756,GSM1333757,GSM1333758,GSM1333759,GSM1333760,GSM1333761,GSM1333762,GSM1333763,GSM1333764,GSM1333765,GSM1333766,GSM1333767,GSM1333768,GSM1333769,GSM1333770,GSM1333771,GSM1333772,GSM1333773,GSM1333774,GSM1333775,GSM1333776,GSM1333777,GSM1333778,GSM1333779,GSM1333780,GSM1333781
23.0689,13.7354,15.4524,11.4851,1.4891,9.1093,9.836,10.0782,0,9.4728,4.7252,7.5967,2.5271,27.317,14.9129,2.1063,0.4946,2.9835,41.0179,4.7866,9.4436,4.613,2.109,1.0441,1.0468,10.4122,1.0349,1.9942,9.7854,0,2.0908,6.8361,17.2142,15.4643,9.3577,7.2998
6.6306,10.431,18.0614,4.3636,6.1887,4.3909,11.6922,6.861,6.6204,9.7096,0,2.6868,5.0698,10.0058,6.3494,2.9796,1.4964,9.9008,28.819,8.3602,3.8105,16.8692,8.4736,5.5796,0,2.2674,8.0756,13.3746,4.6741,16.9068,6.6692,15.8227,22.4746,14.9484,11.7198,8.5933
8.9077,7.9845,6.1591,0.603,3.5701,0.6073,2.3435,0.6111,1.2054,0.603,2.322,2.9003,1.277,0,8.2271,1.2673,0,2.8867,4.2611,5.2938,0,1.211,0,0,0,4.1061,0,2.8969,3.6262,0,4.8235,0.6018,20.4903,2.4322,1.2514,0.6011
29.1461,40.3065,35.5154,10.9959,6.841,18.7294,35.0159,38.7931,7.4866,17.9903,14.3071,9.7997,9.3896,24.4207,12.4691,21.4004,5.8598,21.8174,45.2717,43.4488,25.8611,14.2021,12.4343,9.2578,10.5891,37.2081,6.4369,37.9631,17.5725,7.4263,10.3071,21.521,44.0051,58.6774,33.398,12.8418
10.9473,10.4256,11.1235,4.3572,7.2554,11.2426,14.8432,13.0464,4.9871,11.1604,12.0703,11.9881,16.272,14.3127,6.1365,12.6469,3.1294,7.606,8.8963,13.7932,14.0085,13.1426,10.3003,19.3673,3.8768,35.2688,5.0145,13.8189,16.1565,10.7787,6.7441,13.9557,26.981,22.087,8.0126,4.9413
13.1087,24.827,21.7557,5.0239,12.044,10.6641,15.5886,4.8787,4.0172,8.0382,17.2132,13.7601,19.399,12.1882,8.0205,19.2222,5.0062,12.072,18.2578,24.8487,23.1313,19.1701,17.234,7.0156,2.0108,24.9986,4.9675,19.1978,15.0081,9.057,20.0763,14.0379,48.0923,23.2231,24.9779,13.0206
17.4789,19.6743,27.3581,1.8583,11.4522,4.2422,20.4388,13.0262,3.2825,27.2558,5.2716,2.6402,14.9457,17.0733,3.8676,7.3569,2.583,8.7101,28.6886,15.0554,6.5324,8.8436,6.2808,3.1254,1.2867,9.7502,10.6322,16.8824,12.9842,4.9415,7.4836,11.0907,38.3511,34.3396,43.1598,8.9833
7.8579,23.1762,22.2333,6.3043,4.3441,8.3845,17.7011,17.7366,1.7385,6.3159,6.3074,1.6975,6.2588,13.407,3.4684,6.3148,0.866,8.7051,25.5001,25.4703,5.2204,2.6206,6.2667,5.1992,6.3209,15.5745,3.4369,13.9623,9.5183,6.1979,6.3324,6.9378,31.2288,15.7345,8.6531,9.5345
10.5639,5.2078,12.5455,1.5045,7.1511,0.4667,15.8601,10.9238,9.3622,4.3425,3.3532,7.3801,8.8274,6.5488,3.6711,9.0055,5.7278,7.7484,16.1646,7.833,0.7531,6.2546,3.3304,3.6518,6.9591,13.5716,0,3.4603,5.4868,4.6556,8.4085,5.9706,15.0539,18.9543,9.6077,2.2498
74.8975,69.1231,42.6799,9.7042,29.3682,33.0749,39.662,22.0403,31.4599,24.4055,19.6808,22.5858,8.2369,18.0363,20.2982,21.1776,6.4815,39.212,20.276,42.5801,11.2753,32.6785,8.0682,4.167,3.2585,40.8948,32.7649,21.4986,235.7267,4.8369,12.1695,45.1277,105.1367,79.9619,55.2667,36.0028
22.8321,27.7206,11.0222,7.9131,12.3305,9.8651,19.7946,11.0589,6.0798,14.2451,13.3552,0,34.6965,20.7382,9.3946,12.7469,0.2345,26.2587,14.6133,10.7123,16.8035,29.4703,6.2282,10.4,16.8579,15.4039,8.4458,16.5517,14.1358,3.0909,15.5986,12.9699,24.2816,26.7476,12.5425,14.6418
0,0,0,0,0,0.9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8781,0,0,2.8875,0,0,0,0.5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5252,0,0,0,0,0,0.5262,0,0
12.1225,13.9995,21.6629,3.2332,3.5905,0.8429,18.7164,9.3557,1.3107,12.3203,1.3223,20.4235,13.3534,17.4066,11.7248,9.1701,4.6309,1.3262,11.7333,30.3135,9.1649,9.844,11.8971,1.4542,2.9568,20.7793,2.5912,6.3912,9.7607,6.1847,9.2674,11.8497,23.1011,20.7202,12.1855,6.2176
2.3849,1.1994,2.3714,0,1.1882,0.8064,1.1665,0,0.3532,3.5899,3.7825,0.3866,0,2.2734,3.5968,1.6699,3.5953,1.1944,5.9391,6.4521,1.1943,3.5912,2.3762,0,0,1.1928,0,4.2589,0,0.8237,2.6218,3.0415,3.5647,7.4473,3.5414,2.2437
7.9265,5.2926,16.5552,0,5.2079,5.1282,6.0888,5.1068,3.9528,0.7117,1.5438,0,5.3526,1.1701,2.2915,4.8568,4.9162,0.7666,15.6404,4.2189,6.4103,2.3261,1.1674,0,0,11.6146,1.4069,0,12.5985,1.5348,2.1327,3.287,8.0564,3.577,1.4161,2.1284
3.7843,12.5133,7.5125,6.7428,9.9155,0,11.1971,3.1564,13.2366,15.1697,9.9828,5.5678,7.1401,1.324,28.0367,21.7508,0.4276,13.8867,19.1239,67.1102,27.5529,2.6241,6.0227,0.4279,3.9561,12.0876,0.4097,8.4568,16.7637,1.7227,7.8726,0.4282,6.199,6.492,17.1585,12.17
54.1228,46.8289,93.8598,30.9962,24.8891,79.0579,88.6528,69.4559,29.4493,15.1629,15.3263,49.3897,18.1385,57.3989,57.7405,29.2315,31.3692,57.158,81.3262,101.8604,80.7623,48.153,22.3694,38.8166,23.6672,50.7815,16.2082,50.8424,43.2993,26.9512,67.6067,49.0684,132.7492,102.3847,57.6668,28.0812
24.4815,17.0698,13.8886,7.8618,8.506,10.8923,24.2229,13.3785,10.8349,20.5295,18.8268,19.8289,15.289,22.2504,8.0295,24.5374,8.9075,19.4464,54.6244,28.3848,20.8895,10.7367,24.1829,4.4642,4.4637,23.796,4.4212,20.5666,16.247,14.1154,17.2841,20.3958,41.471,46.3767,36.4358,15.6603
2.0102,0,0,1.0014,1.0003,0,0.9707,0.9724,1.0009,1.0012,0,1.9567,4.0687,2.0253,0.9987,3.025,1.9949,1.0024,2.0233,2.9682,4.0081,4.0225,0,2.9948,0,1.9928,1.9794,0.7305,0,1.0036,2.0003,4.9944,3.9946,5.0318,2.988,1.9961
19.8626,19.39,43.6198,4.7806,5.4269,13.2159,29.4753,19.2834,4.1586,7.3025,2.2746,12.0101,13.1773,12.7999,10.8965,5.5839,3.3582,9.0258,11.2603,29.8719,14.1613,6.2668,5.998,7.2775,6.9353,18.1517,5.6553,6.9568,10.8568,7.906,4.8459,12.4566,37.3526,19.0403,13.0976,10.4009
12.3282,6.1235,12.6177,5.8438,9.0417,1.1168,5.9536,28.879,4.6242,4.6274,3.4944,25.4006,5.9477,6.9864,6.1256,9.2118,1.9372,8.053,10.9008,5.3103,11.8434,6.9196,3.8748,6.0998,7.47,18.5504,7.2721,4.9727,7.6413,4.7753,12.2679,8.4239,26.7234,34.7772,16.524,4.7813
20.8892,19.4326,38.8518,23.8206,39.7073,9.1048,24.7889,19.0594,21.8244,14.2107,6.7574,33.564,18.476,11.9799,15.5231,49.1586,8.1525,26.1678,67.8318,45.3358,22.6712,21.5257,9.1785,9.4196,14.9549,29.4352,5.8676,12.5431,25.3251,4.9349,17.9318,9.3933,48.1809,36.0833,37.4061,13.224
11.484,19.5248,36.7402,2.0422,13.1458,9.635,22.9032,19.1599,5.3939,1.6339,3.2957,7.8825,7.0002,6.8461,2.8231,7.4057,2.0317,20.4337,12.2421,5.492,12.2097,7.1423,4.9522,1.2585,6.8608,24.1743,3.1153,7.3789,15.9057,0,10.0325,12.3151,24.3048,25.2571,20.2257,6.1095
14.1914,5.5661,9.8789,0.4651,5.7244,0.5012,4.9611,0.4517,0,0,0.5331,0.9065,5.4562,16.0761,1.4153,0,0.5177,0.9697,1.679,0.5196,0,16.592,0,0,10.7854,4.0076,0,13.0369,6.4457,6.1721,5.5522,2.7824,6.5319,7.0552,0.5205,0
62.7696,243.1311,295.1384,24.6509,27.9039,126.1856,349.9303,143.3908,23.3706,52.2033,57.6833,6.7834,62.2835,70.1246,28.442,52.8541,25.0919,63.3717,99.1774,100.7523,76.8489,54.921,49.3151,31.5075,27.2606,179.8346,34.646,74.2452,60.8625,34.7392,71.0538,64.7377,400.959,148.5215,314.6197,99.6616
19.4299,8.7664,37.8561,19.9573,10.8679,3.798,14.5691,17.4522,4.4902,8.4719,4.401,31.3982,14.7132,17.0047,6.5815,8.2993,6.9946,15.0146,23.9403,19.959,11.9539,21.314,12.9402,17.5941,5.5218,15.3062,10.2601,14.4509,21.8459,2.5241,8.1477,5.1535,23.4446,34.9352,21.5597,18.4398
21.5865,16.7742,25.4413,3.114,6.4362,3.5933,26.9751,17.9172,5.4464,16.033,19.0561,22.0707,3.9837,18.876,10.6286,8.3962,3.7112,19.9184,25.9612,12.4691,14.2604,4.6923,3.1891,5.5208,3.1148,23.2278,10.5416,4.9737,13.1564,5.4724,49.9901,45.8848,18.6601,18.2597,5.5701,21.1404
22.956,27.8792,70.3763,3.3543,8.3742,32.1821,63.9368,36.73,4.0956,8.2265,7.7794,7.3495,4.7079,11.5792,15.6366,19.3319,10.4351,13.9314,72.7665,32.021,12.338,8.6372,4.7367,7.7456,3.9104,37.2467,10.9975,27.6429,12.0061,1.5703,23.6335,25.5732,79.0072,58.0192,50.3978,13.9478
0,0,0,0,0,0,0,0.6281,0,11.4323,0,0,0.7897,0,0,0,0,0.661,0,0,0,0,0,0,0,0.678,0,1.883,0,0.6484,0,0,0.6451,0,0,0
8.6987,1.7491,5.2247,0,0,6.7675,13.5598,2.7346,1.7714,0.8859,0,0,0,1.7931,0.8835,0.8924,1.7647,0.8869,8.064,2.6235,2.6595,0,0,0.8829,2.6596,3.5264,0,0,4.4081,0.8888,1.7696,2.6508,4.4194,1.0697,1.7634,0.8832
72.3718,65.1238,154.1876,8.0494,25.2446,17.5795,148.0734,87.8915,18.2619,30.2157,9.871,13.0353,20.0119,30.1105,29.0337,14.7842,12.7825,27.7745,64.1466,94.5573,54.388,36.2765,16.6049,18.127,23.263,111.9255,12.5429,29.0317,47.1655,21.4748,26.4204,32.7031,108.0373,94.426,89.5378,25.2931
25.2913,13.8595,22.8341,7.0388,23.1445,3.0491,13.2478,2.1712,11.1447,2.2784,11.4272,1.7865,21.7917,16.2784,27.3668,1.3994,12.353,15.9043,42.0095,37.2582,20.1822,11.4103,15.8712,5.9376,9.2174,11.6656,9.1928,11.2767,11.2765,17.6385,15.7105,24.5016,13.036,13.067,7.7145,6.6921
2.5728,0,0,0,5.747,1.2625,0,0,0,3.4899,5.1974,4.3135,1.6977,0.5894,0,1.4912,1.7539,2.4645,2.3433,2.3665,0,1.7415,1.7104,0.6072,0,6.0032,1.7429,6.4192,0,5.6331,1.7549,20.8918,12.0052,3.4911,0.6298,1.7434
2.1053,6.9455,15.2319,7.6357,7.5523,4.1396,6.378,3.2289,0.9047,0,2.7371,0.8848,7.4629,7.5559,4.5583,2.1119,0,0,6.3994,7.7943,6.2944,7.6388,4.5682,2.0897,0.9057,7.6396,1.7896,10.2573,15.4438,2.1031,4.2694,4.9047,7.5801,9.8367,15.0211,17.2865
6.2191,11.0906,4.3835,0.8858,5.2529,3.4027,12.9477,6.88,0.8854,5.3175,8.1582,4.5021,0.8961,3.5765,2.6552,0.8917,0,4.3727,14.2697,3.5191,1.7748,4.0497,1.7834,1.7705,0,4.4101,1.7543,6.2194,4.4169,2.0651,6.2003,4.426,13.9577,17.6368,8.6389,1.9395
3.1704,6.5529,3.3778,0,1.1403,0,3.0256,2.4058,0.3803,0,1.149,0,0.8218,0,1.1411,6.2903,1.1394,1.1439,1.1547,3.2031,3.1757,3.438,0,1.1415,0.3806,3.3866,1.1309,3.4355,0,0,3.1882,1.1412,3.1589,2.2938,2.268,3.4157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8794,7.6022,16.3621,12.0693,2.8838,6.0625,13.0592,11.9438,6.7325,12.3148,13.6264,6.8433,13.6867,17.0165,17.9145,8.7208,11.6143,8.0138,5.8338,23.2704,18.4892,4.832,5.4415,1.3405,5.7765,14.8894,2.853,21.2022,14.3658,3.8582,5.7663,4.7992,16.6329,15.8315,12.3714,5.1206
5.9284,10.0527,3.9145,6.4891,8.0834,1.2879,6.0268,0.4057,4.4974,9.2138,15.5091,1.5822,0,5.8998,8.9786,11.5138,7.1641,6.3028,26.6068,18.2015,11.203,18.227,4.2285,1.3257,0,11.0916,4.2734,24.6865,29.8091,0.191,7.1464,10.5994,6.8045,5.7951,13.0306,1.5769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3421,0.3102,2.0659,4.1656,4.4623,3.435,4.3683,3.3033,2.3975,4.6549,2.0864,2.0833,0,6.2572,6.2691,0.6435,0,7.6604,4.1501,0,3.4115,2.0878,8.3035,2.0856,2.0877,3.8901,1.1407,4.1788,0.3127,1.3727,1.6659,6.7943,1.3753,7.4934,2.0044,0.3132
94.749,96.7403,128.7198,10.5907,13.6034,58.7574,140.1229,119.0775,35.8158,36.7476,30.9373,115.359,31.2134,60.9264,28.6579,53.6362,21.6254,47.2413,94.7737,83.4514,67.18,21.5286,31.3631,38.0106,26.9571,82.0122,21.1834,51.6489,60.3859,20.1465,52.182,79.5867,208.342,120.2945,132.7618,52.8733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9812,4.7397,8.2346,3.0103,0,3.1838,7.9313,1.2848,1.7435,5.2948,2.8811,5.3755,2.1951,8.6541,2.4729,5.5814,7.6261,2.6245,2.565,10.5455,3.9761,19.7359,0.5791,3.9197,12.0289,9.3754,0.5662,13.8933,6.5966,2.8471,9.4198,3.6755,21.691,9.4516,8.8283,13.8407
15.765,11.3721,18.5363,7.3289,6.2754,53.5108,16.2419,10.1448,12.5578,3.1404,7.3897,5.1124,2.128,9.5306,18.7931,10.5432,9.3856,20.961,38.0924,15.511,15.7141,5.2579,10.5499,8.3482,2.095,32.2949,3.1039,12.6064,25.0069,5.2481,12.5472,12.5308,36.5966,50.5105,12.499,14.6103
47.8134,74.2836,74.8125,17.5225,35.4936,26.7834,75.8839,27.7663,27.6688,19.0909,28.3513,7.4695,59.096,67.8046,52.7948,30.7563,19.9746,32.4942,94.6251,89.3691,40.1281,63.3462,41.4146,29.1512,22.6351,57.7944,12.2697,46.356,47.5254,31.7549,54.6527,40.4536,82.26,100.739,71.4158,30.4486
0,0,3.0187,0,0,0,0,1.4856,0,0,0,1.5051,0,0,1.5295,0,0,1.5329,0,0,0,0,0,0.3011,0,1.5237,0,0,0,0,0,0,1.5246,0,0,0.3015
38.886,22.1715,21.9994,6.9051,17.3482,6.7252,5.6413,2.8156,0.9661,18.3859,11.6339,72.9461,36.441,66.7802,6.9294,44.6028,1.9345,29.6895,37.6742,51.9285,56.2061,26.051,37.5625,4.8455,0.9679,17.3465,17.8854,44.5689,8.3244,17.2525,6.9326,14.5369,132.8383,71.7121,51.2358,42.4411
0,0,0,0,0,0,0,0,0.9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0
1.7444,0.8659,3.0591,0.86,1.745,0.8281,6.0292,0,0,2.5781,0,3.0387,0.8804,0.8774,3.4333,3.1312,2.59,1.7208,3.1413,1.7033,0,3.1228,1.7491,0.8589,0,3.424,0.8486,5.2238,1.7092,1.8062,0,1.7226,4.2903,5.228,3.4659,3.4707
30.4459,26.2206,49.9804,3.5687,11.5859,5.1634,31.0389,12.1297,14.1114,11.6004,8.0936,14.8243,18.7196,19.8467,23.3328,22.8612,7.9993,8.286,47.7603,27.3373,8.9285,12.5434,9.9063,10.6749,23.27,31.0727,9.7009,16.302,22.5373,8.1734,14.2586,12.4613,40.0377,20.622,17.7467,12.45
4.9406,4.896,4.3285,7.6001,5.2632,0,4.6542,3.1089,0,3.2005,0,2.4308,0,3.2386,2.8748,0,0,4.8399,2.4302,12.1515,0.804,2.8288,2.4254,0.7975,0,5.6095,0.7907,4.8182,5.3155,0.8085,4.8322,4.014,7.3654,4.0296,12.8826,0
21.9219,12.2809,28.8646,1.9174,7.6623,5.5401,42.5956,13.965,1.9162,0.9581,3.8698,14.9305,1.9533,14.5302,7.6393,4.953,3.8153,9.592,9.9631,21.7048,29.0714,7.7047,6.7894,4.7699,6.7123,17.1612,2.4266,17.9872,18.1046,2.8888,11.4801,10.5058,32.5197,20.2389,14.3677,7.3498
19.9701,44.267,80.678,7.7835,5.7364,13.3406,75.417,46.2182,8.6436,8.2265,7.4464,14.4295,6.6759,14.9433,16.0062,23.8868,3.444,14.7143,76.1027,38.9356,41.4826,29.9401,16.6946,10.3374,7.7865,44.9232,11.3426,39.9099,17.4862,8.6761,12.2842,21.4323,121.9487,55.076,67.5653,35.1206
8.111,15.1022,11.9527,1.4864,1.8441,3.8085,16.0605,9.9194,3.0088,0.3959,0,1.018,0,1.5825,0,10.1431,3.6196,0,5.5903,14.9886,5.6781,3.6048,0,2.4323,0.5209,17.9859,4.3827,5.3205,3.0266,9.4133,7.2458,3.3636,17.4805,10.7418,23.6998,7.1554
4.8038,4.4171,1.2714,3.353,5.9834,0,2.1673,0.5031,2.2689,1.1972,5.4147,1.1901,11.9821,3.9087,2.23,3.3884,2.6738,0.5364,21.3626,7.392,4.5932,12.9838,2.2763,0,3.3549,3.9643,1.1128,3.611,2.2254,0,6.6988,3.6878,5.3565,1.1471,2.2231,2.506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7545,1.4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3487,17.5071,19.7578,1.3967,0,2.235,19.2844,13.9961,3.0325,9.2551,2.2953,15.0962,8.4303,7.6763,3.7801,2.2917,8.6907,3.0365,7.6981,15.8269,6.6985,4.3926,1.4091,2.312,2.8245,22.1742,2.2474,7.4903,9.8077,0.7611,7.0292,26.3209,23.4458,17.2877,8.3035,10.6837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9694,0,0,0,0,0,0,0.9937,0,0,0,0,1.0001,0,0,0,0.9806,0
10.1483,17.091,20.4774,1.4164,2.7926,1.3562,12.2922,12.0798,1.4306,11.8516,7.804,9.1618,18.0557,1.7593,11.2213,10.5614,0.2889,9.2429,30.3073,19.4331,13.5159,4.4941,12.2014,13.6898,3.9739,26.8832,5.1117,20.0214,12.735,1.1387,4.85,24.2887,16.6615,32.8927,23.9961,0
0,3.3102,0,0.5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618,0,0,0,0,0,0,0.3978,0,0,0,0,0
5.0597,5.1924,3.7891,2.0799,1.1613,0,1.4752,5.6975,3.8728,0,1.0433,6.2075,1.0416,5.2221,4.1718,3.1354,3.1246,6.1613,14.5478,10.4398,6.2576,3.1287,2.0794,1.0429,3.3579,8.4508,1.0343,2.0859,4.1681,2.1712,2.0856,2.0873,3.627,6.1189,2.0599,3.1152
0.7916,3.9887,0,0,1.5759,0,0.765,0.4504,0,0.7889,1.4032,0.7722,1.6003,1.5243,0,3.9612,1.5106,7.9099,0,0.781,0,3.7651,1.5189,0,3.9719,0,0,1.5828,7.5629,0,0,1.5132,0,3.1707,0,3.9587
2.7011,0,3.5004,1.0898,0,2.4848,0,1.0583,0,0,2.193,4.2882,4.7244,0.9044,0,5.9679,0,2.6602,2.6525,2.1682,2.6313,4.1604,0,1.09,0,2.8542,1.207,2.8922,0.8826,1.2099,1.0991,1.0897,1.8493,6.4234,4.0925,0
28.0668,41.7578,44.2126,18.4231,32.4032,24.7272,24.3008,5.8197,25.9255,39.0359,11.6862,78.4017,33.3863,34.6326,33.2598,38.7017,33.0944,34.438,49.2348,85.9456,63.024,22.7366,31.3742,3.9873,9.9843,35.2269,26.6819,20.4765,31.7601,7.9753,6.9821,42.4336,109.2934,61.3317,10.0796,25.5504
1.4432,0,0,0,0,0.9543,0,0,0.9822,0,0,0.9791,0,0,0,0,0,0,0,0,0.9842,0,0,0,0,0,0,0,0,0,0,1.9725,0,0,0,0
20.2654,38.943,52.6387,4.8074,8.644,19.3976,47.5394,25.21,3.844,11.1634,8.7222,9.0833,9.7637,12.6385,15.7005,13.5541,7.6628,16.3634,40.7871,27.5606,15.3952,23.8225,16.3315,6.7108,5.772,21.0485,9.5041,21.3294,13.4,5.7805,16.3265,12.47,73.8305,36.7176,62.1564,15.3338
6.5677,21.5631,5.2415,9.9427,3.6303,6.9538,7.1207,2.9622,15.6093,14.9467,8.4255,17.3152,7.722,15.2047,3.0575,21.7022,5.1524,10.3263,40.4411,10.6806,32.1761,15.7446,15.9167,6.1686,3.5208,15.7953,26.2666,16.4068,10.8529,6.3371,18.0742,22.454,9.6251,31.6887,30.4295,13.824
18.5033,22.9803,27.2932,8.2926,9.2027,21.7173,42.5688,26.4566,10.1312,16.5921,17.6561,9.0421,17.1518,12.0947,27.3352,26.5923,27.3043,12.9209,101.5006,28.8173,16.8407,16.6495,11.136,9.6041,18.0525,36.0375,3.5967,14.4611,20.9356,13.6213,25.9838,11.9668,76.8158,30.3649,43.8422,27.1873
27.5079,25.8166,38.2964,18.9569,6.8038,7.3226,41.4072,14.7287,16.2701,23.5817,13.9471,1.8072,7.37,23.0965,6.6342,19.1322,15.0496,10.8035,18.8485,44.4818,24.4431,18.6158,15.5229,3.7795,2.8452,11.7876,11.8088,35.1669,35.8767,5.7011,35.6352,29.8415,75.8001,46.2587,27.5696,13.7043
6.8628,5.6222,6.5599,2.5634,0.8536,12.8803,15.3138,8.8483,2.562,5.9865,12.3626,10.3338,5.969,5.1436,1.7035,3.4347,1.7097,2.5408,5.9354,3.3231,4.2736,5.1494,2.5918,1.7023,1.7096,8.3329,2.49,2.5721,9.4612,0.8572,1.7062,6.6505,14.207,9.5288,6.2559,8.3079
27.2084,54.3366,113.9044,17.7379,13.4525,18.7666,69.9208,44.4437,17.7866,20.5086,14.3285,29.7506,20.5676,29.9415,33.0109,22.1559,19.6733,17.7604,49.6072,40.5103,38.2142,15.6737,22.3021,13.6144,18.3063,69.4297,17.8226,42.4916,42.8893,35.5255,34.7268,29.2864,91.0624,41.4706,75.1666,28.064
0,1.8301,0,0,0,0,2.78,0,15.247,2.5411,0,1.5956,0.7641,0,0.7412,16.3456,0.7305,0.7432,0.8426,2.7342,2.3602,0,0.7532,12.8688,0,1.9561,0,0.742,0,0.7745,0,0,0,3.1091,2.9941,0.7565
12.5961,5.031,11.773,12.8638,16.9749,9.4361,13.9299,3.5982,7.5901,3.1576,5.142,2.4676,9.507,10.3184,6.1017,11.1513,5.6011,3.8304,13.5487,39.3998,12.8464,5.1201,1.9273,15.527,9.4494,15.979,1.8871,9.8361,13.0339,13.2856,16.0771,14.5189,10.9784,27.8767,10.3579,7.8219
20.3742,40.0481,37.2521,2.3964,3.7738,9.9339,43.5373,23.1425,6.8021,6.4061,3.1331,3.4079,20.3008,20.4051,6.8242,6.8479,3.4105,10.5436,15.9768,27.6405,5.9074,6.8154,6.8612,4.1354,11.4689,30.5516,4.433,21.148,18.9965,13.3983,7.6954,21.2679,43.9763,15.9251,28.4061,6.795
0,0,1.3236,0,1.6194,1.9162,1.6068,0.9656,0,0,0,0,1.0121,0,0,0,0,0,1.006,0,0,1.5043,0,0,0.9941,0,0,2.9936,0,0,0.993,0,2.1114,1.8764,0.9898,1.982
42.4282,42.6287,61.8582,25.7462,21.5786,38.702,42.7762,28.1378,18.7729,23.4704,14.2069,30.2352,18.1465,36.1086,22.4689,20.8065,24.3113,34.7783,89.2738,49.7389,35.6995,18.8656,23.724,16.8402,9.3952,48.1431,14.8432,29.2122,41.1072,17.8992,41.9455,68.5592,66.5093,42.4778,47.6578,34.8408
1.3866,2.7956,4.6068,2.78,0,0,2.0962,3.1562,2.0013,0.4784,0,1.0016,0,0.1753,1.3957,1.829,4.8499,0.4789,9.1769,0.951,2.4451,0.3257,0,0,0,8.1793,5.3084,1.3947,4.9145,0,1.3966,4.8672,7.3669,4.7237,0,1.8536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6956,0,0,0,0,0,0.5733,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7886,14.6281,9.9669,6.8635,13.1794,21.5146,10.0172,0.4348,8.0039,10.2975,10.3699,8.531,19.2525,20.4932,12.203,14.8584,6.5966,13.5114,23.2649,18.2853,17.6056,10.3914,11.0371,5.7097,11.0534,15.5202,11.1034,26.587,14.3916,8.2807,19.8239,6.8533,21.7568,40.0623,18.9084,19.2567
6.4485,12.0336,22.7826,0,14.8392,12.1472,13.3674,1.7833,2.7533,14.4764,1.8495,9.5471,0.9304,2.3212,7.3343,11.5873,0.4167,15.3821,16.5406,22.3328,4.5972,7.5076,9.254,1.8335,1.8378,3.6561,2.7256,8.2567,3.7696,4.5292,5.8531,11.8864,27.8124,27.4841,9.191,10.209
16.6242,11.4686,18.228,4.1834,8.3504,3.5536,6.1037,7.1108,5.4608,9.9863,8.3995,6.3518,9.4499,11.0513,8.3859,15.8748,4.0515,15.7216,27.2253,24.1144,20.107,5.1388,10.1122,5.5184,11.5245,21.9019,3.0368,10.1135,13.3329,4.5615,10.4808,9.7671,23.9517,9.5444,19.0127,6.6122
1.0424,0,0,0,0,0,0,0,0,0,0,0,0,0.3516,0,0,0,0,0,1.0499,0,0,0,0,0,0,0,0,0,0,0.9186,0,0.6958,0,0,0
39.6547,128.3722,106.2799,23.9392,41.1088,60.6124,88.9701,48.9121,58.6535,12.198,70.8886,83.1364,27.4799,58.8456,83.5683,70.3503,36.7886,35.0639,181.0903,115.9611,128.4923,58.3861,80.7206,30.2028,32.5811,112.3791,24.7941,72.1276,64.4769,13.0502,54.2756,63.0111,143.7909,91.4661,70.7084,29.7381
0,0,2.1205,0,0.8569,0,1.045,0,0,0,2.1738,0.8367,0,0,2.5651,0,0,0,0,0,0,0,0,0,0,0,1.0653,1.0816,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.9656,0,0.9879,0,0,0,0,0,0,0,0,0,1.175,1.9605,1.1467,0,2.00E-04,1.9741,0,0,0,0,0,0,0,0,0,0,0,0
18.3621,59.6652,31.096,3.1345,10.2098,30.2575,113.0325,24.5745,20.5772,4.6988,5.0761,18.011,14.1595,33.3547,14.8477,22.2117,19.8472,11.3557,46.5301,28.0432,26.9872,17.7706,14.0512,15.2371,27.2241,65.0637,11.7257,33.0551,25.3368,20.7118,19.3068,32.4158,114.3647,71.2163,113.1554,10.3059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
