GSM1841251,GSM1841259,GSM1841261,GSM1841263,GSM1841266,GSM1841268,GSM1841270,GSM1841273
234.189,283.9338,267.8677,284.4054,315.6078,265.4351,361.2954,295.2324
216.5315,49.8819,6.3908,60.0936,1.5733,3.8183,15.9081,94.8668
1000.6244,898.2176,1517.9773,663.2864,945.6609,742.8551,993.4098,889.2869
0,0,0,0,0,0,2.4179,0
7.0375,6.3803,11.1135,46.4574,17.1609,11.9755,9.1133,15.993
118.8336,723.0167,116.0273,722.4899,852.0148,1053.0294,467.9787,433.1722
22.3404,23.5388,59.9987,175.1927,23.2489,223.9093,26.7053,27.4814
9.8645,9.3181,4.3331,5.8978,25.1473,18.5308,10.2012,14.3233
23.8969,24.3619,9.6149,15.9474,24.0529,17.6259,23.8973,16.277
2724.3856,3069.6887,4328.6784,2310.4977,2980.7374,2749.508,2794.4692,2851.705
6134.0569,6190.5408,4306.0994,3565.0563,7961.8846,9226.4526,5629.7171,4987.9378
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
182.0053,141.4462,289.837,350.6562,141.5369,170.2856,154.811,135.9509
127.5009,11.3122,128.4744,21.909,5.7851,11.799,29.3828,11.7253
1.0525,0.9999,0,0,4.0076,0.9939,1.0017,1.978
0,2.5002,0.5448,2.3977,2.7299,0,2.5113,0.5212
0,0,0,0,0,0,0,0
178.0001,142.3838,135.7571,98.5669,177.9453,139.9187,108.1528,216.374
74.1692,0,0,112.6028,0,0,0,0.8861
682.5212,351.265,311.9322,211.2317,434.1882,237.8803,250.8847,520.5489
653.8472,1527.6426,718.5932,863.9508,376.3961,306.39,288.2485,467.0514
0.9967,0,0.9954,0,0,0,0,0
352.3682,170.4236,828.4438,426.1323,533.2364,297.5368,374.083,167.9119
1.005,2.0026,5.0233,1.9286,3.0197,0.9927,0,0
0,0,0,0,6.4766,0,1.4969,0
152.4254,285.052,163.4432,440.2258,155.762,452.4954,114.2853,102.0888
0,0,0,0,0,0,0,0
335.2167,425.139,320.5929,232.7408,658.4634,389.5017,451.9694,408.4479
44.7889,51.6988,46.6425,29.7672,34.8016,29.1757,33.4976,31.1436
2.0458,2.0404,6.1362,31.8219,1.809,9.2536,2.0469,13.4618
0,0,1.9427,0,0,0,0,9.7875
1242.3467,1149.9233,1236.9969,714.6624,1215.2624,970.6111,1296.3825,956.8548
23.9173,18.4215,33.1564,35.4939,43.7758,35.1735,26.9424,23.3007
11.6757,0.5906,1.761,3.912,8.4885,16.8742,7.183,19.3657
1695.1065,1619.5432,1597.5411,1416.9792,1812.3358,1663.7289,1610.2067,1447.6496
180.3446,197.7403,432.2164,165.8408,61.0847,58.2655,173.872,55.364
2.0645,0,1.0037,0.9642,6.0339,0.9922,3.0109,0
0,0,0,0,0,0,0,0
0,0,1.0038,0.9698,0,0,1.0049,0
292.5227,415.747,295.675,90.5813,358.4843,771.1943,241.8597,367.3227
70.5301,179.8605,1665.5519,241.6486,107.9288,250.5622,218.4831,1110.13
337.5027,226.8682,13.2144,6.4557,523.4261,216.9654,548.0873,382.9708
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1180.2603,1365.4875,2064.5232,1389.72,1434.0998,961.1022,1771.1987,872.4418
0,0,0,0,0,0,0,0
186.1766,0,74.5057,0,0,0,73.7382,1.3327
0,0,0,0,0,0,0,0
0,1.0204,2.053,0.9861,0,0,1.0066,0
78.8464,28.4478,22.704,0,77.6969,115.4427,20.7878,77.1694
0,0,1.9879,0,1.9938,0,0.999,0.9917
15.1018,29.229,46.282,18.8939,17.314,15.3627,17.7156,6.084
2949.0289,2897.5156,3424.3507,3588.2238,2749.5863,2113.3926,2861.1109,1902.4448
813.6035,864.054,937.5268,602.3161,883.5242,974.6922,742.4474,806.2535
3.9,2.7228,1.4203,4.4751,3.1477,2.882,2.8413,3.4421
0,0,0,0,0,0,0,0
31.7035,39.391,55.1268,18.6936,42.0628,72.6572,77.7988,34.318
4.757,1.2912,1.2826,2.3966,6.2457,2.6721,1.2572,0
1.6082,0,23.7498,4.1051,4.0674,3.3379,9.4934,1.4795
180.5923,0,0,0,104.914,0,4.4549,103.9042
0,0,0,0,0.998,0,0.9964,0
30.9061,42.4238,33.3027,35.6585,102.0992,82.7107,74.8181,47.5467
180.2644,280.5931,269.4095,291.0609,276.631,204.9487,281.8596,176.0047
1464.4857,1118.5133,1121.8129,985.6545,1167.6057,688.9251,1334.9279,602.767
1.7854,0,21.9056,0,4.0591,1.6318,4.8738,3.2404
1.8922,15.8527,6.2876,4.6263,1.9012,0,0.3991,0
64.3451,126.1812,11.5741,12.3348,264.5129,82.0049,222.2137,212.3945
0,0,0.6072,9.7018,4.9869,0.6524,16.6389,2.496
107.7815,100.2786,110.9431,51.3305,109.1533,113.9384,97.1378,138.5252
68.1139,20.0088,26.8934,9.7995,104.4384,176.5124,19.7717,87.3462
132.2735,222.1937,210.8529,0,0,162.1761,0,0.9055
8.1411,77.1373,9.2757,36.3409,98.9999,83.6166,29.6533,61.1344
0,2.4764,104.8484,73.0535,158.8541,115.189,84.8233,48.6443
209.8992,228.5648,360.0641,159.1122,225.5385,252.5969,317.9758,261.7374
129.6745,134.9234,110.8828,146.527,223.2264,140.1453,146.9272,106.1576
1.0158,4.01,1.0086,0,8.0948,5.9525,4.0782,3.9399
69.1204,51.6351,61.6002,31.0524,66.25,60.1349,77.2713,32.9528
617.0303,496.8027,859.0249,749.2833,831.3355,652.7502,981.6348,671.14
24.7851,4.9951,30.0393,20.0381,22.5562,26.8841,18.0798,29.0895
81.7214,68.3143,66.4281,51.9994,111.509,70.2913,91.7936,58.0089
7.1266,19.7209,21.2513,27.8832,8.8428,16.39,29.4274,28.8235
0,0,0,0,0,0,0.8853,0
0,0,0,0,0,0.9992,0,0
65.9292,49.2811,51.3719,35.4367,101.5064,73.0327,99.8761,98.1419
0,0,0,0,0,0,0,0.9952
0,0,0.2325,0,0.2847,0,0.1423,0
0,0.7582,123.7904,83.6087,191.3126,137.3843,100.0901,54.2977
0,0,0,0,0,0,0,0.9952
243.5758,210.6449,231.6096,307.7395,570.8086,519.1821,454.712,311.2926
1.8643,0.7612,2.0223,1.5942,5.8795,3.382,5.8657,0.7566
54.6731,0,69.7123,62.45,99.9578,1.1623,129.7925,95.0176
18.418,17.8739,14.627,18.9834,20.0576,14.3665,41.92,12.5652
0,0,0,0,0,0,0.4995,0
2.7959,0,0,0.4234,0.4301,0,2.7947,2.7341
0,0,0,0,0.9963,0,0.998,0
0,0,0,0,0,0,0,0
1.3017,0,0,0,1.2999,0,1.262,0
4329.2887,3693.701,3983.4432,4004.0734,3888.5693,3228.465,3233.7899,2199.0883
0,1.1111,3.8614,0,0,0.9598,2.2204,1.0896
1698.242,1378.8361,1245.6734,1215.7728,2285.8894,3126.6741,1416.6154,3658.2004
64.3699,126.1773,11.5725,12.3396,264.5338,82.0283,222.2894,212.3849
17.3962,50.4277,24.5061,26.5733,53.9886,27.0406,23.3097,23.9165
64.4026,126.197,11.579,12.3371,263.7444,82.0381,222.1791,212.3213
3.0474,1.0135,3.0372,0.9857,2.0298,3.024,8.6963,2.8657
119.2724,155.4485,21.6047,0,133.2938,270.0893,42.7734,160.1407
199.4905,250.8587,347.9204,185.0904,319.1673,339.7801,402.8051,205.0765
33.5266,29.214,38.7913,18.2702,43.0951,22.8381,16.3512,2.5014
495.6472,565.4007,759.1207,630.8804,530.7467,438.705,789.0813,406.1401
18.6207,17.5369,32.8337,22.3003,11.1137,22.6051,10.4128,7.601
0,0,0,0,0,0,1.998,0
1398.9484,1571.1118,1309.6121,1289.9965,1634.6454,1186.0095,1206.9592,989.9305
0,0,0,4.7815,0,0,1.122,0.918
0,0,0,0,0,0,0,0
11.0821,19.4994,9.2372,3.7409,18.8496,5.5897,26.0566,15.2648
628.1164,762.032,701.0009,350.5742,1178.6867,903.407,789.4396,919.39
58.913,74.1154,153.8993,108.5789,94.0149,67.9908,86.7189,70.2712
415.7951,357.9677,299.8842,194.5445,679.2227,541.3008,432.0871,451.825
40.0997,60.8381,67.6576,58.8807,105.5769,45.7425,141.7897,17.4555
0,0,0,0,0,0,0.999,0
0,0,0,0,0,0,0,0
4.5532,12.316,23.2112,9.9246,19.1785,49.9734,27.4017,18.1188
39.8134,82.3641,153.5258,100.5579,55.45,41.3344,132.8655,35.1065
1.2053,1.5267,2.9994,3.21,2.9213,0,3.1783,0
193.8908,227.8351,271.8621,218.7495,403.4884,240.4933,319.7909,296.7633
0,0,0,0,0,0,0,0
0,3.6442,1.6941,7.7174,12.8411,0,18.6949,6.3751
0,0,0,0,1.579,2.6314,0,0
0,0,0,0,0,0,0,0
38.5919,0,4.00E-04,0,1.0463,0,0,2.0909
0,0,0,0,5.68,0.7835,0.8785,0
95.5731,56.304,436.4074,210.4173,13.851,14.235,65.6936,6.1562
0,0,2.9887,0,0,0,0.9948,0
2.2951,14.727,574.2781,7.4674,0,170.9466,3.8694,264.141
70.5329,179.848,1666.0134,241.6159,107.8914,250.7303,218.3777,1110.1959
0,0,0,0,0,0,0,0
50.147,0,67.5413,60.3703,93.8876,0.8864,124.0342,87.5552
6.5564,0,0,6.2613,6.5447,0.7224,1.0714,0
1.5065,2.5051,0,1.4617,8.6073,10.9615,7.0251,3.471
7.8699,4.1412,5.9747,6.0921,7.8171,4.9847,20.853,6.7733
566.0038,633.1441,957.1468,445.2097,655.7238,506.1367,846.3431,543.4573
25.4807,45.7178,1608.9662,289.7191,21.3666,71.6832,250.8947,383.8316
323.097,329.5019,242.2254,147.2903,352.5253,288.603,303.5419,327.337
5620.4156,6314.2618,8751.8437,8875.878,7361.3258,4549.4954,9133.7432,4485.0618
0,0,0,0,0,0.9948,2.0188,0.9892
182.8321,198.3464,199.3142,137.3716,350.2673,219.2499,187.9064,158.2201
152.8553,171.5965,311.2756,332.4947,300.5486,170.0513,436.1004,235.9246
6.5654,22.5997,11.0578,13.5935,8.3066,10.0029,14.3062,12.6342
37.2587,37.1156,10.4415,9.5287,10.4266,27.3727,135.2362,24.5024
4.0081,1.0009,0,0.9811,0.9991,0.9979,2.0022,0.9936
5533.4438,3340.8932,4658.153,1908.3547,9988.443,6682.3693,5443.3174,4790.2805
64.3999,126.1501,11.5747,12.346,264.5376,82.041,222.2181,212.2551
828.0596,801.8442,1073.154,856.2302,991.4985,818.4062,993.062,705.7564
0,0,0,0,0,0,0,0
16.3476,37.4482,25.7004,31.2779,25.4359,33.526,40.2803,14.5582
411.7514,425.9929,581.7621,290.9952,525.6286,327.5858,725.5315,377.4956
9.5635,6.6094,13.1781,0,7.8979,5.5987,7.8326,13.8031
0,0,0,0,0,0,0,0
0.9603,0.9584,1.9131,0.9339,4.7951,8.5839,7.2658,2.8478
342.3418,328.1197,399.2856,328.3413,402.6818,214.497,209.5738,359.7795
5.0087,11.0086,12.9352,5.8906,26.9559,3.9928,11.0088,1.9886
0,0,0.2325,0,0.2847,0,0.1423,0
26.3453,39.03,42.9696,24.8469,48.9127,76.433,44.4667,62.3671
1.5159,3.0223,0,2.9209,3.0345,1.4998,0.5676,1.4922
0,0,0,0,0,0,0,0
1.0128,10.3766,1.8613,4.7814,6.3255,4.8062,1.0122,10.1524
0,0,0,0,0,0,0,0
0,6.0076,6.998,8.7723,15.0337,4.9805,10.0264,4.9567
0,5.7103,135.965,2.9996,5.8593,6.1874,10.0204,4.7012
0,1.0013,0,0,0,0,0,0.9938
2.2078,0.8918,0,0,4.4105,1.096,0.8767,0
1004.9119,1400.8261,1968.4335,1414.7602,953.9839,917.0177,1447.9558,851.4131
871.5535,836.6421,1018.89,589.094,1227.1453,1077.8697,1106.4368,787.1798
0,0,0,0,0,0,0,0
0,0,0,0,2.2749,0,5.5392,1.1179
96.4805,164.9934,156.7496,0.9908,1.1036,119.7519,0,1.6319
17.4986,23.3194,27.9897,6.6958,34.8552,43.6537,46.4075,19.5135
393.4635,518.2789,578.0818,626.8768,774.258,674.6701,590.8675,402.419
1292.8757,1094.0862,1410.4323,1098.4609,1607.116,1293.6913,1030.3656,1143.8856
11.1961,8.7898,12.3437,7.346,2.0689,6.8311,3.0641,2.9202
0,0,0,0,0,0,0,0
245.27,135.6595,156.8523,284.2344,249.5657,222.3642,238.0431,220.6719
4129.2823,4767.753,5623.4697,3008.4132,4567.4428,4368.934,4575.2309,3743.5711
2.3574,0,1.6165,1.5735,0.6138,4.4007,3.2757,2.1846
67.3118,76.3906,73.0544,34.6664,162.4725,104.2363,114.7281,92.248
668.3456,753.4874,850.6063,316.0364,554.2605,819.706,568.0637,538.2588
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,22.0239,0,0,6.9199,1.0006,0
454.4684,387.8959,316.7928,388.7483,355.5378,198.3439,542.4499,113.7503
1.0081,1.0072,0,2.9629,3.0157,1.0057,0.9711,1.0022
79.4967,49.5969,60.492,9.0472,38.0695,22.9467,28.5977,24.1249
135.2891,130.0604,140.8835,157.4312,183.5533,158.458,211.7535,147.4087
2.0185,3.0089,6.0843,7.593,5.0767,5.5456,3.027,2.9474
1377.5452,1920.6447,1621.2253,1596.6281,1405.0737,1128.8105,1116.3059,815.8191
3.7657,1.008,0,7.6386,2.33,3.4693,2.9608,2.6862
171.6684,14.0774,398.6688,7.4665,511.9968,18.1181,150.7837,15.2849
3.1573,1.0417,3.1805,2.4729,2.2955,2.5047,3.3719,2.077
250.5061,38.1027,104.5408,82.1652,369.8497,195.1086,164.8924,203.8749
0,0,0,0,0,0,0,0
9.4568,1.4375,10.4342,36.9643,123.3489,25.9281,63.0551,70.6963
0,0,0,0,0,0,0,0
11204.1838,5248.282,9603.4637,7109.0794,6003.0894,5441.9004,4239.4867,4473.4148
0,0,0,0,0,0.8339,0,2.4053
0,0,0,0,0.9954,0,0,0
12.9496,11.2022,1.8275,10.1313,46.7825,30.5573,8.1712,24.3643
2.5167,3.7561,0,3.1457,2.5266,2.4631,13.836,2.4605
0,0,0,0,0,0,0,0.1422
0,0,0,2.8452,2.0424,0,4.0551,0
0,1.0105,0,0.979,0,0,0,0
0,0,0,0,0,0,0,0
524.8263,364.5343,769.6078,491.6779,1232.5974,1354.9637,1309.9819,1026.7996
0.9981,0,0.9934,0,0.9961,0,0,0
0,6.5195,10.1376,1.0888,0,3.6881,9.9592,2.1348
0,0,0,0,0,0,0,0
0,9.1181,0,6.9262,5.9728,6.321,10.2458,7.9439
1279.9158,998.3547,1268.911,633.5963,1463.3416,1709.4804,1366.8841,1263.2578
0,0,0,0.987,0,0,0,0
7.0151,16.9452,7.964,3.9363,11.9826,10.9913,2.9896,8.9548
28.3348,46.8105,341.5311,113.7063,0,0,16.3236,0
278.7607,263.7236,558.4584,272.3742,536.5149,468.868,799.0113,477.4973
0,1.0023,1.0112,0.9533,3.0379,0,2.015,0.9836
1031.5122,1100.9524,1266.5587,763.6718,1053.3512,955.2998,690.5734,1021.6486
0,0,0,0,0,0,0,0
1.0064,0,0,0,0,1.9718,1.0061,0
248.9303,212.8662,215.2767,294.0029,511.0441,362.4897,309.5185,448.3044
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
51.918,97.4218,66.0408,27.1673,47.8001,117.5573,108.6657,146.0201
63.0915,69.0901,77.6485,77.5298,67.9176,82.7937,124.1352,75.4807
1.9964,0,0,0,0.9972,0,0,0
0,0,0,0,0,0,0,0
0,0,13.6905,0,15.7843,0,58.3461,3.0795
22.6755,22.4551,50.5098,144.2388,24.9066,121.2064,18.1733,70.199
4156.5679,3595.6026,3153.9598,2809.8854,3221.0288,2476.9127,2816.6473,2271.9069
19.5501,15.9238,16.4722,12.2715,37.7133,21.6437,19.7713,0
7.7852,4.1381,5.2102,12.7875,22.6331,15.1979,66.307,8.1841
0.3842,0.9152,0,0.4496,0.3051,0,1.97,0
12.2916,34.5211,56.9527,0,0,49.7671,0,0
1115.389,572.6489,3481.3857,347.5293,592.0312,544.4294,1431.0888,722.4142
429.5537,3049.4871,5947.9804,744.7587,23728.201,901.0626,21491.0246,1272.0202
5.0066,4.0021,3.9789,2.9494,0,10.9816,3.001,4.9705
8.0313,4.1113,2.0298,6.8481,4.0155,3.046,12.1426,2.01
2404.0576,2768.7596,2258.4295,1901.5469,3523.8358,2704.2758,3506.4289,2158.2199
1.0325,1.0613,2.1461,5.3701,3.0525,1.0511,5.1263,0.992
648.3946,545.7825,817.2345,614.5423,894.3573,652.7339,781.9848,676.1331
3.5035,12.8799,10.1893,4.625,8.7891,5.5018,10.3818,0
54.9216,21.2135,37.1198,37.7146,28.4181,31.4061,22.877,27.9986
126.1382,89.4926,87.5772,73.6878,183.3874,89.793,172.8433,98.8159
4.3706,5.1593,1.2631,6.6584,7.702,3.8202,3.421,2.6793
26.655,10.5052,10.7991,4.2629,95.1549,24.2173,32.2884,28.6695
83.3622,52.8709,56.7126,31.3381,90.0195,62.7986,83.6446,88.1611
552.5723,663.7662,653.6793,429.964,835.2561,682.5103,709.8753,647.5748
4.1947,9.7977,5.8466,9.6444,14.7735,3.3375,20.1119,3.3208
1.4764,0,0,0,3.0369,0.9809,3.0247,0
124.3195,267.9746,88.7479,140.9548,288.8562,230.0511,175.7684,188.6205
0,3.4378,0,0,0,1.289,0,2.784
35.3174,36.4927,27.4642,12.8731,62.4094,33.433,58.8154,40.8161
47.0706,38.8489,68.9129,20.711,108.7145,74.5454,88.0359,49.7386
2.7536,30.1855,24.1932,7.6854,24.1151,23.4294,32.2014,65.9412
17.6616,31.4912,32.4611,21.2293,18.9006,20.1376,21.7842,22.8179
22.7247,27.7954,17.3469,19.3044,33.6394,17.2392,25.3183,17.057
15.3253,33.7032,23.2689,33.038,19.6258,26.7212,22.0277,28.6518
0,0,0.995,0,0,0,0.996,0
56.1243,52.649,39.8965,17.5966,98.9321,71.755,72.0155,44.6419
0,0,4.9883,0,2.4973,4.703,2.4815,1.2305
1.1735,5.2887,2.0119,1.0376,10.2235,3.2546,3.7252,6.5578
0,0,0.9948,0.9828,1.9956,0.9982,4.0012,0.9939
2.4838,2.6168,2.8418,4.9072,2.5044,2.4269,1.6855,2.7314
45.7144,46.4808,52.0068,14.4984,66.9038,93.5459,57.4771,70.9131
8.8797,8.5187,4.9548,3.1177,5.9098,4.9066,16.7368,5.8502
6.905,6.2959,18.2283,5.6732,5.7741,11.0231,17.7665,2.158
30658.8759,19247.1685,38483.838,23174.23,28052.7978,13649.1125,22413.2461,16108.6214
8.035,3.7884,4.6614,5.5327,7.5654,7.7563,7.7702,9.6145
24.4973,28.7649,16.0737,8.1796,55.9137,18.1937,31.0301,15.6873
79.9388,85.0289,112.047,92.9472,137.8031,95.6781,128.4982,89.2891
18.2094,59.6791,33.2607,23.0284,89.4835,49.9214,28.8037,48.678
63.9833,110.7845,47.9301,57.9605,170.9155,168.2373,254.2898,103.2359
7.9421,10.7811,11.9965,13.0843,7.0458,16.0238,4.0698,5.7976
6.8378,6.7976,13.35,11.464,26.3134,7.8961,13.0264,4.7848
3.0033,9.0024,2.1343,8.8417,15.9626,14.9688,14.002,6.3281
386.8436,373.1477,473.9979,300.9313,589.292,554.1829,591.2391,454.9031
47.2946,34.2315,40.9755,36.0808,60.8832,30.2054,202.6552,26.0387
0,0,0.9921,0,0,0,0,0
2.0351,0,0,2.3648,0,1.2451,0,0
12.8193,0,0,6.724,10.1298,8.394,11.4359,20.1565
97.4588,112.0391,99.8868,45.3243,152.2173,51.6636,126.2684,65.6993
1.2416,2.5037,2.5026,0,3.7814,4.9679,9.0537,3.8632
49.2376,158.5933,279.5031,47.51,995.9242,128.8424,711.6367,268.2648
93.3556,120.5187,103.0903,70.6483,219.7667,196.8689,218.6642,125.0012
0,0,0,0,0,0,0,0.9952
1.9098,1.9048,0.9524,1.8482,0,0,0,2.4775
8.2747,38.6241,18.7439,24.33,18.4957,6.7131,6.3894,34.806
4.1,3.5467,0,1.0477,1.0058,1.118,1.0381,2.468
741.9241,658.2151,667.0409,465.8596,740.7973,528.7006,538.4854,505.9372
7.0646,5.2815,0,2.911,8.8403,1.7468,4.4675,5.2143
165.001,204.916,282.9211,238.7015,261.4945,227.0669,265.2321,187.1548
44.9555,30.338,28.4048,25.6062,59.2749,49.1439,49.8478,45.2235
80.6284,262.8231,18.5666,129.7439,308.5451,231.9305,46.7401,114.8382
215.8743,189.8354,221.3826,197.0694,161.0723,176.9315,246.7785,102.6441
71.3492,180.6789,107.7469,68.094,189.4611,138.8113,121.397,121.3599
0.8465,1.19,0,0,0,0,0,0
32.5633,53.3767,81.0455,60.1741,98.639,69.4252,72.2329,50.8154
12.6741,41.0732,48.7106,41.601,104.2115,28.6535,94.4972,58.872
0,0,0,0,0.996,0,3.9934,0
3.0215,4.0038,0.9946,2.9554,4.0421,9.0232,9.9971,1.1029
30.0884,85.0191,75.8207,16.4489,71.707,115.6167,63.7839,60.4667
3.3144,4.0082,6.9988,3.135,13.9169,14.9741,16.0536,7.963
83.7299,60.8979,26.2995,25.4525,41.8422,51.151,49.8931,19.6171
63.5638,85.7733,59.1823,52.9562,59.5763,32.5918,47.5277,77.5817
0,1.9772,2.4266,2.5113,0,0,4.9526,0
107.6346,108.1095,82.9123,99.7603,177.0361,114.6538,187.8185,64.4954
223.4312,148.2708,149.5308,131.9626,205.215,146.6196,148.3457,85.909
9.3834,22.2858,17.2047,29.0695,30.7135,28.9487,34.5559,6.1079
3.0062,1.0006,0.997,2.9347,1.9996,1.9936,1.0012,3.969
31.5601,37.5638,36.3557,26.7803,107.1398,69.6462,49.0155,50.664
2.0009,3.9984,10.9331,0,5.9816,1.9947,3.9978,1.9862
9.2488,20.317,13.8367,21.3415,23.0624,13.7445,17.5771,11.3907
50.0966,77.0402,254.1569,59.7088,97.95,492.0973,410.4329,78.4047
26.064,62.0123,38.1542,24.9158,41.4663,20.6276,43.2805,41.0213
0,0,1.642,0,0.7325,0,0,2.0841
0,0,0.9921,0,0,0,0,0
66.5722,67.2253,11.8498,16.5515,136.8588,15.3859,21.9011,25.0693
39.441,82.4482,22.2339,30.4749,88.0591,57.8385,91.3541,56.043
52.1284,45.3533,44.5775,29.8099,113.849,78.6722,63.0226,47.041
0,0,0,0,0,0,0,0
21.2362,16.1077,19.004,24.3403,22.4391,29.2479,20.3903,18.0312
116.4563,128.2871,135.2234,90.2363,94.3689,62.6586,71.2333,52.4476
2.8885,14.9676,10.0474,4.7883,14.8837,13.5446,20.9932,4.9129
84.8239,38.0609,45.8948,5.8806,54.9787,52.401,52.7598,50.3088
39.0485,12.0037,18.9047,16.6912,36.9243,29.9328,54.0153,23.8432
5.622,5.6151,12.1917,2.7503,10.2783,8.396,6.553,12.7968
860.7676,1060.5803,1401.1459,1630.9156,1449.7775,1058.9823,2179.5159,841.3859
46.8861,42.8854,23.5229,10.5562,74.9213,73.1187,70.6356,83.7349
1.003,4.0467,2.0073,0.9818,2.04,2.0309,2.0286,1.0077
10.6402,12.3468,11.755,4.638,25.4945,15.2742,14.6173,21.2321
5.1527,3.0672,2.9965,3.0447,5.0497,7.2967,8.4492,5.3233
75.004,70.7138,26.4372,2.2006,152.4319,229.4751,54.5509,48.129
2.0045,1.001,0,0.9808,0.9994,0.9979,1.0065,0.9945
203.4389,287.4965,327.706,264.5446,255.4537,289.6674,213.8021,225.7228
42.3799,45.8963,116.1516,51.8168,119.4427,155.0689,88.4971,97.6631
691.8747,1056.4518,1033.4605,461.0742,729.5705,809.0105,561.8496,794.6873
42.2701,49.2232,31.2292,8.5544,50.1749,12.3418,26.8592,55.5177
2.2612,0,0,0,261.1871,324.7762,1.1546,0
0,2.5335,2.5418,1.1308,7.6389,7.5348,5.0826,0
2.8027,1.8678,2.0051,9.2845,3.7869,4.691,2.8501,4.6328
27.9607,14.0018,37.4657,17.51,19.4605,13.9037,25.3262,27.8999
4.6375,4.9596,2.8378,2.0588,1.0602,7.0404,2.1206,3.8619
23.3337,26.0105,18.3437,20.2344,60.9694,51.7501,34.6091,25.639
0,0,0,0,0,1.996,1.0001,0
20.2824,5.5142,0,0,5.0063,1.8792,12.5064,0
40.645,58.9981,46.8782,26.3187,52.36,53.4052,45.6586,45.0452
338.3675,329.3026,285.0352,161.0469,325.7774,246.8089,314.2432,187.4815
638.6029,632.1319,830.184,423.7401,759.9308,714.6544,779.9585,668.8983
7.5587,11.5165,3.6503,1.1344,7.8211,4.647,6.6724,6.7229
69.6937,70.603,72.126,60.8021,103.2117,131.1657,124.7453,54.767
21.8999,13.9721,10.8988,22.2513,26.0829,10.8988,61.7645,14.113
32.0048,22.5841,35.5854,31.2712,54.6231,50.1768,40.4424,38.8493
501.5479,506.1048,500.0602,393.4215,378.7795,498.5422,605.0109,351.1051
63.8236,77.2702,98.9893,57.4008,89.0592,81.3904,129.0203,75.8721
111.866,85.7863,129.834,90.6223,137.3371,97.6586,119.9028,123.0687
1152.4821,2170.0992,1505.7481,1089.596,2314.4652,1306.3234,1541.8588,1344.5547
4.1243,2.2924,2.5638,4.0506,3.0858,5.3701,6.7911,1.5319
193.2014,250.06,206.8527,69.7724,179.552,176.646,147.009,180.864
6.9802,4.6573,5.1319,4.6603,1.7567,16.195,6.0698,13.7045
31.3079,17.0335,33.6648,19.4463,47.5591,45.5878,27.2669,31.5075
103.6097,120.4749,113.8954,79.3551,170.6821,160.0188,146.2984,121.7412
119.8512,70.5569,218.4097,89.3487,94.8685,45.8146,120.9516,84.7672
0,0,0,0,0,0.9979,1.0003,0
174.4115,252.3763,137.2381,105.7976,196.9749,206.8734,141.9603,116.4988
117.5348,112.9431,80.0431,58.9924,131.527,62.3491,98.4931,69.3637
525.2668,560.2015,478.2894,598.3971,434.5953,444.5954,379.6029,330.609
0,0,0,0,0,0,1.0046,0.9939
0,2.0595,3.6821,0,4.3738,1.3679,3.4347,3.5901
18.609,17.7763,12.7556,26.3642,34.6002,20.3455,43.2301,24.9536
74.1103,30.3872,73.8011,43.7518,73.2514,54.9611,63.3975,59.9972
117.1951,103.0453,208.1717,122.4979,114.8736,132.6346,134.1017,128.0772
214.7809,150.3646,163.9128,184.9291,438.9687,276.6727,346.7931,179.6406
5.0085,1.0402,0.9961,0.9798,4.0496,1.0165,6.0048,0.9928
187.9564,189.2411,171.689,137.2618,195.966,152.6575,225.9899,198.3932
35.1365,57.5997,33.7331,111.4858,24.6244,28.1493,55.6723,42.6339
1294.1607,1344.7861,1475.615,1181.7652,1690.456,2224.6238,1112.7567,1825.8078
0,0,10.1136,8.7031,0,1.8012,7.8902,1.7922
0,0,0,0,0,0.9992,0,0
0,0,1.9912,0,1.9964,0.9929,0.9989,0
0,0,0,0,2.0051,0.9901,2.0018,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
63.2144,89.7321,100.4033,122.5918,541.6724,126.5322,69.266,181.9297
0,0,1.0371,0,2.0197,1.0525,3.1107,2.022
0,0,0,0,0,0,0,0
40.927,37.3122,11.6232,10.3272,114.1631,17.8293,19.8837,35.4336
0,0,0,0,0,0,0,0
7.0088,1.0003,0.995,1.9636,4.9898,7.982,2.0006,0.9935
0,0,0,0,0,0.9992,0,0
0,0.9931,1.9978,0,0,0,0,0
3.0158,9.0033,17.0033,8.8662,11.061,11.1961,13.3753,9.0018
666.966,374.0588,279.411,591.0794,423.1752,288.7785,403.0394,346.9236
0.989,2.7679,12.2774,7.1743,3.8132,5.6096,3.7948,1.9205
0,0,0,0,0,0.7311,3.92,3.8243
7.8219,7.7762,12.1989,5.5109,2.6204,0,0,10.5327
59.2213,54.3267,51.2033,29.538,75.644,78.4866,99.2125,62.5766
0,0,0,0,1.9924,0,0.9981,0
11.0573,6.2458,11.1645,11.8769,18.1581,23.9627,9.0534,5.0661
146.0827,187.7941,116.7755,99.871,27.0462,35.1755,102.8908,40.8825
0.6963,4.0097,1.8214,3.6424,0.6089,0.6089,7.6872,3.7502
