Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
1269,-1,-0.402165309263725,-0.729223218389239,-0.0751074001382107,0.0159498521101148,0,1,5.80839417792827,0.0159498521101147,FALSE,0.0608587122163924,1061,CNR2,cannabinoid receptor 2
8652,-1,-0.340949341548391,-0.618225872744932,-0.0636728103518497,0.0159506299046912,0,1,5.80830842504288,0.0159506299046912,FALSE,0.0608587122163924,1062,,
1009,1,0.402036630081269,0.0745731467435665,0.729500113418971,0.0161147643697635,0,1,5.79030813485885,0.0161147643697635,FALSE,0.0614271168638586,1063,CDH11,cadherin 11
564,-1,-0.543589929753483,-0.986536006565093,-0.100643852941873,0.0161593454390225,0,1,5.7854516485778,0.0161593454390225,FALSE,0.0615391613899615,1064,,
1419,1,0.592462771058326,0.109392020754716,1.07553352136194,0.0162256270080927,0,1,5.77825666804424,0.0162256270080927,FALSE,0.0617335592833726,1065,CRYGB,crystallin gamma B
35334,-1,-0.426131137962849,-0.773702029858347,-0.0785602460673515,0.0162626165701465,0,1,5.77425454728016,0.0162626165701465,FALSE,0.0617929520520243,1066,,
1912,-1,-0.482821433396293,-0.876664976198085,-0.0889778905945015,0.0162717373740153,0,1,5.77326915550263,0.0162717373740153,FALSE,0.0617929520520243,1067,PHC2,polyhomeotic homolog 2
1861,-1,-0.472942059732832,-0.859195577888749,-0.086688541576915,0.0164019192142407,0,1,5.7592663325099,0.0164019192142407,FALSE,0.0621963771331785,1068,TOR1A,torsin family 1 member A
1512,1,0.552148021590226,0.101178399191215,1.00311764398924,0.0164086690906633,0,1,5.75854341955121,0.0164086690906633,FALSE,0.0621963771331785,1069,CTSH,cathepsin H
2958,1,0.783106312200234,0.143332961421002,1.42287966297947,0.0164368342623647,0,1,5.75553023005714,0.0164368342623647,FALSE,0.0622216642513523,1070,GTF2A2,general transcription factor IIA subunit 2
2317,-1,-0.454034578118217,-0.824998363923962,-0.0830707923124721,0.0164460519282326,0,1,5.75454525429317,0.0164460519282325,FALSE,0.0622216642513523,1071,FLNB,filamin B
1066,-1,-0.473579927633115,-0.860600363756005,-0.0865594915102249,0.016470382234982,0,1,5.75194811276613,0.016470382234982,FALSE,0.0622555865822267,1072,CES1,carboxylesterase 1
669,1,0.56105482553728,0.102359173145879,1.01975047792868,0.016514806322751,0,1,5.74721624764394,0.016514806322751,FALSE,0.0623653263930912,1073,BPGM,bisphosphoglycerate mutase
2509,-1,-0.502594504783397,-0.913564078061328,-0.0916249315054662,0.0165328810578225,0,1,5.74529475889778,0.0165328810578225,FALSE,0.0623754506948761,1074,,
876,-1,-1.03433969649162,-1.88099173967794,-0.187687653305296,0.0166451750847748,0,1,5.73340532837712,0.0166451750847749,FALSE,0.0627406971567512,1075,,
8552,1,0.490539837891022,0.0886444217059738,0.89243525407607,0.0167447386159646,0,1,5.72293275224383,0.0167447386159646,FALSE,0.063013246606414,1076,,
1343,1,0.864972376841809,0.156282366564405,1.57366238711921,0.0167485850432152,0,1,5.72252945579686,0.0167485850432152,FALSE,0.063013246606414,1077,,
4728,-1,-0.641360099970156,-1.16693621138757,-0.115783988552738,0.0167686046069687,0,1,5.72043195331683,0.0167686046069687,FALSE,0.0630300425486429,1078,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8
19804,1,0.379857290966644,0.0685095370187884,0.6912050449145,0.0167916595869712,0,1,5.71801961971023,0.0167916595869713,FALSE,0.0630582063451413,1079,,
3617,1,0.866135364783664,0.155908729567093,1.57636200000024,0.0168385275178631,0,1,5.71312615652094,0.0168385275178632,FALSE,0.0631269781894181,1080,IMPG1,interphotoreceptor matrix proteoglycan 1
4362,-1,-0.340719623645951,-0.620139643516786,-0.0612996037751165,0.0168509433988705,0,1,5.71183217263205,0.0168509433988705,FALSE,0.0631269781894181,1081,,
2106,1,0.638231822169719,0.114795469546633,1.16166817479281,0.0168572702481617,0,1,5.71117316619121,0.0168572702481618,FALSE,0.0631269781894181,1082,,
3785,-1,-0.490864018955256,-0.893522514557895,-0.0882055233526171,0.0168800720490227,0,1,5.70880023878297,0.0168800720490227,FALSE,0.0631269781894181,1083,KCNQ2,potassium voltage-gated channel subfamily Q member 2
635,1,0.628750553836984,0.112946341249179,1.14455476642479,0.0168878687949973,0,1,5.70798960905164,0.0168878687949974,FALSE,0.0631269781894181,1084,BHMT,betaine--homocysteine S-methyltransferase
11871,-1,-0.47292039404575,-0.861274871103473,-0.0845659169880272,0.0169978206681722,0,1,5.69659881537285,0.0169978206681722,FALSE,0.0634794187533952,1085,,
2775,-1,-0.545151976741644,-0.992919439845312,-0.0973845136379758,0.0170218857799401,0,1,5.69411585723444,0.0170218857799401,FALSE,0.0635107561513052,1086,GNAO1,G protein subunit alpha o1
4834,-1,-0.481984581457127,-0.878037675848908,-0.0859314870653458,0.0170690675129532,0,1,5.68925829558351,0.0170690675129532,FALSE,0.0636282075091871,1087,,
15567,-1,-0.342147565307493,-0.623453535890345,-0.0608415947246409,0.0171316462112917,0,1,5.68283687700242,0.0171316462112917,FALSE,0.0637492431329511,1088,,
1725,1,0.508189641214634,0.090362534374499,0.926016748054769,0.0171330024115952,0,1,5.68269798060525,0.0171330024115952,FALSE,0.0637492431329511,1089,DHPS,deoxyhypusine synthase
3726,-1,-0.620494294996858,-1.13082963130583,-0.110158958687889,0.0171706071933458,0,1,5.67885116638399,0.0171706071933458,FALSE,0.0638305507774652,1090,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit"
2177,1,0.862092984457487,0.152352702423975,1.571833266491,0.0172802729489161,0,1,5.66768225186785,0.0172802729489161,FALSE,0.0641793455444619,1091,FANCD2,FA complementation group D2
1592,1,0.601590137596041,0.106121670025168,1.09705860516691,0.0173240153561864,0,1,5.66324769373669,0.0173240153561864,FALSE,0.0642828848198418,1092,CYP26A1,cytochrome P450 family 26 subfamily A member 1
3792,-1,-0.397428293638649,-0.725050456525005,-0.0698061307522925,0.0174270604516307,0,1,5.65284659643003,0.0174270604516307,FALSE,0.064606083211352,1093,KEL,Kell metallo-endopeptidase (Kell blood group)
1722,1,0.451569976263006,0.0791093465967908,0.824030605929221,0.0174894407503286,0,1,5.64658088917128,0.0174894407503286,FALSE,0.0647780748814729,1094,,
1016,1,0.475373370743367,0.083171728484404,0.86757501300233,0.0175203879978327,0,1,5.64348098723047,0.0175203879978327,FALSE,0.0648081145141004,1095,CDH18,cadherin 18
6240,-1,-0.497948378829372,-0.908836958527592,-0.0870597991311521,0.0175373233678007,0,1,5.64178700851594,0.0175373233678007,FALSE,0.0648081145141004,1096,RRM1,ribonucleotide reductase catalytic subunit M1
1103,-1,-0.439217555749507,-0.801669994017895,-0.076765117481119,0.0175455334703771,0,1,5.64096639163087,0.0175455334703771,FALSE,0.0648081145141004,1097,CHAT,choline O-acetyltransferase
1793,1,0.371708319482288,0.0648887004468033,0.678527938517773,0.0175740187190478,0,1,5.63812230121161,0.0175740187190478,FALSE,0.0648277617695134,1098,DOCK1,dedicator of cytokinesis 1
3423,-1,-0.345816337350047,-0.631286208408495,-0.060346466291599,0.0175828504898063,0,1,5.63724146519074,0.0175828504898063,FALSE,0.0648277617695134,1099,IDS,iduronate 2-sulfatase
359,-1,-0.571073404285044,-1.04275681232619,-0.0993899962439024,0.0176464336034798,0,1,5.63091345389714,0.0176464336034798,FALSE,0.0649835157128458,1100,AQP2,aquaporin 2
14,-2,-2.16387975035407,-3.95132564990156,-0.376433850806583,0.0176571694965062,2.97149022172219,0.0847437565383065,5.62984730334797,0.0176571694965062,FALSE,0.0649835157128458,1101,AAMP,angio associated migratory cell protein
547,-1,-0.921106134997659,-1.68252795260186,-0.159684317393454,0.0177397965304584,0,1,5.62166417371893,0.0177397965304584,FALSE,0.06522836256027,1102,KIF1A,kinesin family member 1A
1272,1,0.450872939024749,0.0779084032941981,0.8238374747553,0.017817934750321,0,1,5.61396171683081,0.017817934750321,FALSE,0.0654562752568456,1103,CNTN1,contactin 1
3069,-1,-0.344733682619805,-0.630073318227535,-0.0593940470120751,0.0178876964929633,0,1,5.60711437420357,0.0178876964929633,FALSE,0.0656530309687385,1104,HDLBP,high density lipoprotein binding protein
684,1,0.549404052787919,0.0937200705349971,1.00508803504084,0.0181243522664286,0,1,5.58408954134886,0.0181243522664286,FALSE,0.0664614256864875,1105,BST2,bone marrow stromal cell antigen 2
