Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
344,1,1.16241836570925,0.635863170015219,1.68897356140328,1.51292374894601e-05,0,1,18.7211836303312,1.51292374894601e-05,FALSE,0.000322650896354169,188,APOC2,apolipoprotein C2
814,1,1.11785336255854,0.620640038177466,1.61506668693961,1.05072038187295e-05,0,1,19.416919956698,1.05072038187295e-05,FALSE,0.000243286799277096,190,CAMK4,calcium/calmodulin dependent protein kinase IV
651,-1,-1.09033626481049,-1.5702275381444,-0.610444991476579,8.4626178763831e-06,0,1,19.8303961950638,8.46261787638307e-06,FALSE,0.000202902530385233,191,BMP3,bone morphogenetic protein 3
6697,-1,-1.43677484157493,-2.15858609778278,-0.714963585367081,9.56639707121743e-05,0,1,15.2204085789128,9.56639707121743e-05,FALSE,0.00136489580748497,193,SPR,sepiapterin reductase
1908,-1,-1.59284064694761,-2.42329443699091,-0.76238685690431,0.000170401423698208,0,1,14.1322040199553,0.000170401423698208,FALSE,0.00206109423529892,194,EDN3,endothelin 3
1507,1,1.09791440614009,0.609842681063779,1.5859861312164,1.03883945568111e-05,0,1,19.4386388724691,1.03883945568111e-05,FALSE,0.000241918245656314,195,,
377,1,1.14893890644536,0.621385398256882,1.67649241463384,1.96763861855113e-05,0,1,18.2203629373561,1.96763861855113e-05,FALSE,0.000394696617939068,196,ARF3,ADP ribosylation factor 3
1150,1,1.10822750255205,0.605896264218427,1.61055874088567,1.53217386569615e-05,0,1,18.6970744246079,1.53217386569615e-05,FALSE,0.000325045471403183,197,,
2936,1,1.15062645768472,0.616614731899787,1.68463818346965,2.40961840273642e-05,0,1,17.8345972961534,2.40961840273641e-05,FALSE,0.000461304103967473,198,GSR,glutathione-disulfide reductase
1818,-1,-1.8492411519728,-2.87157096857257,-0.826911335373034,0.000392195348776133,0,1,12.5690144703383,0.000392195348776133,FALSE,0.00394336365568459,199,,
590,1,2.53325848292607,1.0366553197887,4.02986164606344,0.000908020665900137,0,1,11.0063134175608,0.000908020665900138,FALSE,0.0073733461687923,202,BCHE,butyrylcholinesterase
2138,-1,-1.03105342615884,-1.48383419194076,-0.578272660376919,8.07642164743774e-06,0,1,19.9196903098262,8.07642164743773e-06,FALSE,0.000197142533225408,203,EYA1,EYA transcriptional coactivator and phosphatase 1
474,-1,-1.31292674192087,-1.96444219637569,-0.661411287466048,7.82499386441653e-05,0,1,15.6001123642957,7.82499386441653e-05,FALSE,0.00117432870883762,205,ATOH1,atonal bHLH transcription factor 1
2815,1,1.32882898452482,0.665399005604243,1.9922589634454,8.6461699148132e-05,0,1,15.4114741444916,8.64616991481322e-05,FALSE,0.00125570897830907,206,GP9,glycoprotein IX platelet
956,-1,-1.05512352260655,-1.52709874011485,-0.583148305098247,1.17813825219906e-05,0,1,19.1983719662372,1.17813825219906e-05,FALSE,0.000266693642341373,207,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3
3926,-1,-1.54781838850303,-2.36591965317927,-0.72971712382679,0.000208752689865151,0,1,13.7506129494149,0.000208752689865151,FALSE,0.00242368452531115,208,,
2100,-1,-1.25890266198395,-1.87535306988485,-0.642452254083054,6.26503991788212e-05,0,1,16.0207999406321,6.26503991788211e-05,FALSE,0.000985641418101379,209,ESR2,estrogen receptor 2
237,1,2.69464433516788,1.07731929291368,4.31196937742208,0.00109263628869126,0,1,10.6636151204125,0.00109263628869126,FALSE,0.00849781620302688,210,,
15456,-1,-1.12753821491487,-1.65231586085783,-0.602760568971908,2.54037723148165e-05,0,1,17.7340556960991,2.54037723148165e-05,FALSE,0.000476555951016835,211,,
3295,-1,-1.53415249556671,-2.34722267629153,-0.721082314841887,0.0002171469317883,0,1,13.6765694905712,0.0002171469317883,FALSE,0.00249965729433577,212,HSD17B4,hydroxysteroid 17-beta dehydrogenase 4
6125,-1,-1.03646791708638,-1.50059178106214,-0.572344053110617,1.20360081465206e-05,0,1,19.1575562983958,1.20360081465207e-05,FALSE,0.000270943916720565,213,RPL5,ribosomal protein L5
11562,-1,-1.15479082847289,-1.70221987901583,-0.607361777929951,3.55719697933056e-05,0,1,17.0941359282309,3.55719697933056e-05,FALSE,0.000632182550888046,214,,
1552,-1,-1.10139226642874,-1.61249475351158,-0.5902897793459,2.4043748524736e-05,0,1,17.8387425949167,2.4043748524736e-05,FALSE,0.000461304103967473,215,,
15563,-1,-1.17596182729574,-1.74334852936566,-0.608575125225825,4.86107231635503e-05,0,1,16.5015342426618,4.86107231635502e-05,FALSE,0.000807256763355351,218,,
786,1,1.06656805609995,0.576007364448636,1.55712874775126,2.03225056039354e-05,0,1,18.1588288662349,2.03225056039354e-05,FALSE,0.000403660748564443,219,CACNG1,calcium voltage-gated channel auxiliary subunit gamma 1
1466,1,1.49901011280193,0.702114330406314,2.29590589519755,0.000227079980790857,0,1,13.5925910534615,0.000227079980790857,FALSE,0.00259923187052134,220,CSRP2,cysteine and glycine rich protein 2
572,-1,-1.6526733443934,-2.55849302302562,-0.74685366576118,0.000348937209671282,0,1,12.787531730155,0.000348937209671282,FALSE,0.0035794774014887,221,BAD,BCL2 associated agonist of cell death
604,-1,-1.87360455115046,-2.94014600727353,-0.80706309502739,0.000575109445772036,0,1,11.8548637078739,0.000575109445772036,FALSE,0.00529623516879157,223,BCL6,BCL6 transcription repressor
1526,-1,-1.10822432282733,-1.63519031244578,-0.581258333208882,3.75826436888696e-05,0,1,16.9897255663968,3.75826436888696e-05,FALSE,0.000659241871113852,224,,
955,1,1.12436569987865,0.585890398380495,1.66284100137681,4.26726370421567e-05,0,1,16.7486490607812,4.26726370421565e-05,FALSE,0.000723470817133134,225,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6
611,-1,-1.45632833996381,-2.23366463266624,-0.678992047261375,0.000240693335537105,0,1,13.4833216324339,0.000240693335537105,FALSE,0.0027242720547384,227,OPN1SW,"opsin 1, short wave sensitive"
915,1,1.06983849648902,0.566023590306958,1.57365340267108,3.15562099238732e-05,0,1,17.3217034536235,3.15562099238732e-05,FALSE,0.00057338907000688,228,CD3D,CD3 delta subunit of T-cell receptor complex
2094,1,1.06025759101308,0.560466927694674,1.56004825433149,3.21222857392666e-05,0,1,17.2879176684945,3.21222857392666e-05,FALSE,0.000578486674735593,230,,
556,-1,-1.68317201324428,-2.625966639356,-0.740377387132562,0.000466787174200933,0,1,12.2438778414435,0.000466787174200932,FALSE,0.0045141327681675,231,,
6805,-1,-1.19213597786189,-1.79438676120475,-0.589885194519033,0.000104591646993257,0,1,15.0519589319402,0.000104591646993257,FALSE,0.00145138819731739,235,,
2170,-1,-1.4443009958069,-2.22719605895031,-0.661405932663491,0.000299442212858182,0,1,13.0738800018549,0.000299442212858182,FALSE,0.0031846190196886,237,FABP3,fatty acid binding protein 3
2019,-1,-1.22033948110975,-1.84643245189985,-0.594246510319647,0.000133325315901035,0,1,14.59418510211,0.000133325315901035,FALSE,0.00170420876981386,238,EN1,engrailed homeobox 1
296,-2,-1.78524795607144,-2.81387364766461,-0.756622264478264,0.000669810471487347,1.66302409098511,0.197195511341418,11.5712036317175,0.000669810471487348,FALSE,0.00595191234751476,239,,
3387,-1,-1.07643095604011,-1.6035833940658,-0.549278518014416,6.27580172433751e-05,0,1,16.0175504534434,6.27580172433751e-05,FALSE,0.000985641418101379,242,,
2734,-1,-1.01881907461594,-1.50570015367313,-0.531937995558749,4.1082338865792e-05,0,1,16.8207176813676,4.10823388657919e-05,FALSE,0.000708364413124208,243,GLG1,golgi glycoprotein 1
428,-1,-1.08355062643194,-1.61705399208165,-0.550047260782234,6.87108058112474e-05,0,1,15.8460225650737,6.87108058112475e-05,FALSE,0.00105460676192112,244,,
465,-1,-1.21564208911169,-1.84382763197542,-0.587456546247958,0.0001489270013258,0,1,14.3857253294052,0.0001489270013258,FALSE,0.0018682730940314,246,,
23958,-1,-1.33812686533324,-2.05662145719771,-0.619632273468766,0.000261991469259098,0,1,13.3242801399455,0.000261991469259098,FALSE,0.00289261426004868,249,,
2739,-1,-1.18641923854282,-1.79642502662475,-0.576413450460887,0.000137849698785477,0,1,14.5313054297136,0.000137849698785477,FALSE,0.0017455218108711,250,GLO1,glyoxalase I
1232,-1,-1.02669177309222,-1.52260323549847,-0.530780310685967,4.95502626727066e-05,0,1,16.4652395232919,4.95502626727065e-05,FALSE,0.000813953539291429,251,CCR3,C-C motif chemokine receptor 3
1005,-1,-1.24130717642221,-1.89254431411565,-0.590070038728766,0.000187090047743552,0,1,13.9564960432467,0.000187090047743551,FALSE,0.00222313452626648,254,CDH7,cadherin 7
4485,1,1.71278193210069,0.721798651912481,2.7037652122889,0.000705236265047161,0,1,11.475395798035,0.00070523626504716,FALSE,0.00622133396266225,255,MST1,macrophage stimulating 1
11907,1,1.35225436494716,0.619059979509007,2.08544875038531,0.000300549844409113,0,1,13.0669643055221,0.000300549844409113,FALSE,0.00318803133388933,256,,
549,-1,-1.45349989643504,-2.26161697821091,-0.645382814659172,0.000423097724894175,0,1,12.4273239254645,0.000423097724894175,FALSE,0.00417127002742384,258,AUH,AU RNA binding methylglutaconyl-CoA hydratase
329,-1,-1.36260798121745,-2.10801440404934,-0.617201558385556,0.000339895182667957,0,1,12.8366522971521,0.000339895182667957,FALSE,0.00350446636175715,259,BIRC2,baculoviral IAP repeat containing 2
5500,1,1.08424888001786,0.538601377855273,1.62989638218045,9.83534768670959e-05,0,1,15.1680518146297,9.8353476867096e-05,FALSE,0.00139665641475979,260,PPP1CB,protein phosphatase 1 catalytic subunit beta
7551,-1,-1.29573105795321,-1.99517130179603,-0.596290814110392,0.000282452407199664,0,1,13.1833167206029,0.000282452407199664,FALSE,0.00306835698116096,261,ZNF3,zinc finger protein 3
2014,-1,-1.45771602597071,-2.27733458641743,-0.638097465523995,0.000490568056182734,0,1,12.1511804330132,0.000490568056182734,FALSE,0.00464434991507579,265,EMP3,epithelial membrane protein 3 (MAM blood group)
5028,1,1.15687894070555,0.552013881392826,1.76174400001827,0.000177772993860962,0,1,14.052546060109,0.000177772993860962,FALSE,0.00213117210391899,268,P2RY1,purinergic receptor P2Y1
920,1,1.22996216895329,0.571757119534819,1.88816721837176,0.000249757514107357,0,1,13.4139681259268,0.000249757514107357,FALSE,0.00280864907257144,270,CD4,CD4 molecule
19791,-1,-1.23025054181941,-1.89488172427488,-0.565619359363938,0.000285683803715573,0,1,13.1619999744574,0.000285683803715573,FALSE,0.00308648547290553,274,,
27543,-1,-1.06850194045603,-1.61682333626467,-0.520180544647392,0.000133809733824215,0,1,14.5873508031303,0.000133809733824216,FALSE,0.00170502214294252,275,,
5440,1,1.36323730906832,0.601046222409771,2.12542839572687,0.00045567149888357,0,1,12.2888537983277,0.000455671498883569,FALSE,0.00444478373877708,276,POLR2K,"RNA polymerase II, I and III subunit K"
10099,-1,-1.02807818177148,-1.55129933265535,-0.504857030887611,0.000117570815085655,0,1,14.8312543705022,0.000117570815085655,FALSE,0.00156709520633905,282,TSPAN3,tetraspanin 3
1669,-1,-1.01429277243258,-1.53328624925336,-0.495299295611805,0.000127910385147085,0,1,14.6723286103307,0.000127910385147085,FALSE,0.00164902475869482,284,DEFA4,defensin alpha 4
699,-1,-1.16165305555693,-1.78810393259536,-0.535202178518501,0.000278585033318251,0,1,13.2091544138804,0.000278585033318251,FALSE,0.00305419300639672,285,BUB1,BUB1 mitotic checkpoint serine/threonine kinase
250,1,1.78744112604602,0.699080707924034,2.87580154416801,0.00128684639237702,0,1,10.3612987645025,0.00128684639237702,FALSE,0.00953254402543273,296,ALPP,"alkaline phosphatase, placental"
20165,-1,-10.1694439546393,-17.005848066418,-3.33303984286062,0.00355084532145224,0,1,8.50031741038751,0.00355084532145223,FALSE,0.0209737977296275,297,,
6023,-1,-1.73262802587585,-2.78665774345357,-0.678598308298134,0.00127381449481124,0,1,10.3800905174041,0.00127381449481124,FALSE,0.00946722972594987,300,,
426,-1,-1.14491241177621,-1.7723846732346,-0.517440150317823,0.000348580810854522,0,1,12.7894434337449,0.000348580810854523,FALSE,0.0035794774014887,301,,
571,1,1.1667761321569,0.522406354904702,1.8111459094091,0.000386763501953595,0,1,12.5950799862227,0.000386763501953595,FALSE,0.00390814391500241,303,BACH1,BTB domain and CNC homolog 1
1003,1,1.01948097193263,0.481030889470005,1.55793105439526,0.000206506139743864,0,1,13.7709383822569,0.000206506139743864,FALSE,0.00241142039839232,307,CDH5,cadherin 5
2344,1,1.37374774937808,0.569376093053178,2.17811940570298,0.000815944782925041,0,1,11.2046076109743,0.000815944782925041,FALSE,0.00684419618921969,316,,
9203,-1,-1.47286242078575,-2.35559944397456,-0.59012539759694,0.00107458263299655,0,1,10.6944353984902,0.00107458263299656,FALSE,0.00838961238709448,323,ZMYM3,zinc finger MYM-type containing 3
548,-1,-1.53438831311971,-2.46448446720651,-0.604292159032908,0.00122338619392013,0,1,10.4546873296019,0.00122338619392013,FALSE,0.00923121202563197,325,,
688,1,1.10022138340262,0.489133245619241,1.711309521186,0.000417483426108825,0,1,12.4522731317692,0.000417483426108825,FALSE,0.00413604606990943,327,KLF5,KLF transcription factor 5
390,-1,-1.58396137826624,-2.56144586324287,-0.606476893289611,0.00149312246947249,0,1,10.0870834175177,0.00149312246947249,FALSE,0.0106249085190054,337,RND3,Rho family GTPase 3
65990,-1,-1.20250713884131,-1.90097616721846,-0.504038110464162,0.000739934153853556,0,1,11.3861578948418,0.000739934153853556,FALSE,0.00645294492803584,339,ANTKMT,adenine nucleotide translocase lysine methyltransferase
3213,1,1.40744112870781,0.555258468489562,2.25962378892606,0.00120784147718165,0,1,10.4783106952408,0.00120784147718165,FALSE,0.00913092101779858,340,HOXB3,homeobox B3
3500,1,1.01048033263583,0.448032170981857,1.5729284942898,0.000429562194224506,0,1,12.3990071075914,0.000429562194224506,FALSE,0.00421449397336004,344,,
5108,-1,-1.21562900267385,-1.93374500624915,-0.497512999098546,0.000907186661205585,0,1,11.0080166411737,0.000907186661205585,FALSE,0.0073733461687923,350,PCM1,pericentriolar material 1
701,-1,-1.68764828825677,-2.75576157455418,-0.619535001959362,0.00195623884506296,0,1,9.59015074817455,0.00195623884506296,FALSE,0.0130803297032923,353,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B
638,1,3.35975913221386,1.09854669711128,5.62097156731644,0.00358941525059855,0,1,8.48066167543455,0.00358941525059855,FALSE,0.021102051888611,355,BIK,BCL2 interacting killer
353,-1,-1.18591180036981,-1.889214587152,-0.482609013587622,0.0009501075665283,0,1,10.9223549644839,0.000950107566528299,FALSE,0.00763856321343784,360,APRT,adenine phosphoribosyltransferase
1477,-1,-1.05360560474593,-1.66081817316291,-0.446393036328953,0.000671806541203241,0,1,11.5656706780892,0.000671806541203241,FALSE,0.00595658666292239,365,CSTF1,cleavage stimulation factor subunit 1
1391,1,1.18033815920581,0.473931405672018,1.8867449127396,0.00105694719032007,0,1,10.7250516451945,0.00105694719032007,FALSE,0.00832719852590529,373,,
1957,-1,-1.1368080693516,-1.81537140937812,-0.45824472932508,0.00102505126451908,0,1,10.7817607812152,0.00102505126451909,FALSE,0.00812819515426875,379,,
1165,1,1.40954514151064,0.52351964136885,2.29557064165243,0.00182061745202602,0,1,9.72213657157161,0.00182061745202602,FALSE,0.0123363577184104,386,,
8361,-1,-1.08414501145233,-1.72755970060936,-0.440730322295302,0.000958227517770202,0,1,10.9065900736866,0.000958227517770202,FALSE,0.0076673205885983,388,H4C6,H4 clustered histone 6
168,-1,-1.09602634649531,-1.75265005124407,-0.439402641746552,0.00106962620685569,0,1,10.7029884225015,0.00106962620685569,FALSE,0.00836703743277851,396,,
3064,-1,-1.53531082369562,-2.52209951206124,-0.548522135330002,0.00229267633908863,0,1,9.2990906280556,0.00229267633908863,FALSE,0.0148946414572471,399,HTT,huntingtin
15,-2,-2.75603604053414,-4.63219377396237,-0.879878307105906,0.00398754126273856,4.39861222597475,0.03596818823201,8.28947968197832,0.00398754126273856,FALSE,0.0225663647997439,405,AANAT,aralkylamine N-acetyltransferase
703,1,1.16784079907169,0.451832152498404,1.88384944564498,0.00138968328665008,0,1,10.2194361633818,0.00138968328665008,FALSE,0.0101095092953432,406,,
3753,-1,-1.14962187631937,-1.8532101612749,-0.446033591363843,0.00136256442243475,0,1,10.2557876878719,0.00136256442243474,FALSE,0.00994794781928935,408,KCNE1,potassium voltage-gated channel subfamily E regulatory subunit 1
445,-1,-1.03303319789346,-1.65183253565387,-0.414233860133052,0.00106791755485598,0,1,10.7059462414234,0.00106791755485598,FALSE,0.00836703743277851,415,ASS1,argininosuccinate synthase 1
720,-1,-1.83204075780057,-3.04692470361732,-0.617156811983818,0.00312042436238095,0,1,8.7356828481732,0.00312042436238095,FALSE,0.0188715813677128,417,C4A,complement C4A (Chido/Rodgers blood group)
439492,-1,-1.08943110899146,-1.75420204685332,-0.4246601711296,0.00131813350481719,0,1,10.3169583488073,0.00131813350481719,FALSE,0.00968166379925608,427,,
37,-2,-1.5010243818968,-2.47674086142608,-0.525307902367525,0.00256832938312293,1.91443752365139,0.166471163394419,9.09126663590068,0.00256832938312294,FALSE,0.0162861825671583,431,ACADVL,acyl-CoA dehydrogenase very long chain
4776,-1,-1.12850442379795,-1.82572895101325,-0.431279896582648,0.00151219763619384,0,1,10.0636934865147,0.00151219763619384,FALSE,0.0106547743705307,435,NFATC4,nuclear factor of activated T cells 4
288,1,1.10497835663414,0.424454116525089,1.78550259674319,0.00146047018518617,0,1,10.1278328824361,0.00146047018518617,FALSE,0.0104925978552737,438,ANK3,ankyrin 3
3706,-1,-1.22277200987119,-1.99628104172714,-0.449262978015243,0.0019461215896307,0,1,9.59967171653593,0.0019461215896307,FALSE,0.0130341895556754,445,ITPKA,inositol-trisphosphate 3-kinase A
2980,-1,-1.07473952694592,-1.7368792951492,-0.412599758742639,0.00146626785266028,0,1,10.120530559512,0.00146626785266028,FALSE,0.0105156059096982,446,GUCA2A,guanylate cyclase activator 2A
5563,-1,-1.38586559352975,-2.28527829660889,-0.486452890450613,0.00252755861026008,0,1,9.12053624062651,0.00252755861026008,FALSE,0.0160779709399903,448,PRKAA2,protein kinase AMP-activated catalytic subunit alpha 2
5423,1,3.89026450568812,1.1666983572811,6.61383065409514,0.00511728016371852,0,1,7.83751866797549,0.00511728016371853,FALSE,0.0272271597328432,454,POLB,DNA polymerase beta
3693,-1,-1.08588049856954,-1.76329233365295,-0.408468663486134,0.00167917630372567,0,1,9.87085311751459,0.00167917630372567,FALSE,0.0115911795275918,459,ITGB5,integrin subunit beta 5
2824,-1,-1.13741825057263,-1.85746799641408,-0.417368504731183,0.0019612758498387,0,1,9.58542920931456,0.0019612758498387,FALSE,0.0130924048493351,463,GPM6B,glycoprotein M6B
96368,1,1.06358588765286,0.397006978763618,1.7301647965421,0.00176421775987335,0,1,9.77998476435891,0.00176421775987334,FALSE,0.0120753553429169,466,,
2248,1,1.66798560467552,0.54012285198593,2.79584835736511,0.00374865891622523,0,1,8.40172126909069,0.00374865891622524,FALSE,0.0216547106701607,474,FGF3,fibroblast growth factor 3
1869,-1,-1.11611890045087,-1.83082707323407,-0.401410727667669,0.00220773239264785,0,1,9.36827456427886,0.00220773239264785,FALSE,0.014428599443563,479,E2F1,E2F transcription factor 1
354,1,1.0898716534951,0.388214302140463,1.79152900484974,0.0023316309884631,0,1,9.26822859573915,0.00233163098846311,FALSE,0.015116430024404,497,KLK3,kallikrein related peptidase 3
400,-1,-1.11210272780517,-1.83687274978666,-0.387332705823679,0.00263483315979685,0,1,9.04452056631151,0.00263483315979684,FALSE,0.0166817874429638,513,ARL1,ADP ribosylation factor like GTPase 1
417,-1,-1.00447175097622,-1.64713631430435,-0.361807187648093,0.00218848902839854,0,1,9.38432262526793,0.00218848902839853,FALSE,0.0143483844762292,515,ART1,ADP-ribosyltransferase 1
3215,1,1.21377979368692,0.40889622567407,2.01866336169977,0.0031199766233757,0,1,8.73594450036789,0.0031199766233757,FALSE,0.0188715813677128,518,HOXB5,homeobox B5
24,2,1.04639680559811,0.369562600456817,1.72323101073941,0.00244443207698693,1.29083126026712,0.25589481649095,9.18172741513435,0.00244443207698694,FALSE,0.0156474546223555,519,ABCA4,ATP binding cassette subfamily A member 4
1845,1,1.02288335074778,0.363790700888805,1.68197600060675,0.00235184087035872,0,1,9.25242268269923,0.00235184087035872,FALSE,0.0151504915845684,520,DUSP3,dual specificity phosphatase 3
1931,-1,-1.20803949780734,-2.01011982673827,-0.405959168876411,0.00315757636443638,0,1,8.71410361355115,0.00315757636443638,FALSE,0.0190394336736551,522,,
1766,-1,-1.40227084877533,-2.35450389600387,-0.450037801546789,0.00389839278155105,0,1,8.33054652877615,0.00389839278155105,FALSE,0.0222482923251336,528,,
1164,-1,-1.07439557242833,-1.78758378932675,-0.361207355529912,0.00315085520004639,0,1,8.71798833117913,0.00315085520004639,FALSE,0.0190272209695797,551,CKS2,CDC28 protein kinase regulatory subunit 2
1696,1,1.57016799541884,0.470885165606373,2.66945082523131,0.00511774270799676,0,1,7.83735528451385,0.00511774270799676,FALSE,0.0272271597328432,572,,
2225,-1,-1.29610302780516,-2.18807384017603,-0.404132215434293,0.00439976552812421,0,1,8.11099148869848,0.00439976552812421,FALSE,0.0242226221738578,573,,
1379,1,1.62667733121091,0.484210587263995,2.76914407515782,0.00526017275731631,0,1,7.78774776808302,0.0052601727573163,FALSE,0.0276449027401371,574,CR1L,complement C3b/C4b receptor 1 like
2121,-1,-1.16649068818927,-1.96028134546695,-0.372700030911587,0.00397416803154139,0,1,8.29558024049007,0.00397416803154138,FALSE,0.0225221382710569,576,EVC,EvC ciliary complex subunit 1
966,1,1.23805580323999,0.387886038008394,2.08822556847159,0.00431469188751971,0,1,8.14639211593213,0.00431469188751971,FALSE,0.0239823477753496,579,CD59,CD59 molecule (CD59 blood group)
2723,-1,-1.63931133756057,-2.79478404855883,-0.483838626562311,0.00542464328846749,0,1,7.73213949976321,0.00542464328846748,FALSE,0.0283255858310184,584,,
2780,-1,-1.25123866107537,-2.12311129470035,-0.379366027450389,0.00491158013881355,0,1,7.91171071575184,0.00491158013881354,FALSE,0.02653563029663,607,GNAT2,G protein subunit alpha transducin 2
3460,-1,-1.15509087252371,-1.95450194148042,-0.355679803566998,0.00462570593433503,0,1,8.02025490384267,0.00462570593433503,FALSE,0.025328865467467,611,IFNGR2,interferon gamma receptor 2
1728,-1,-1.47013471561613,-2.51153223691907,-0.42873719431319,0.00565973967944922,0,1,7.65556712739341,0.00565973967944923,FALSE,0.0291113072818803,618,NQO1,NAD(P)H quinone dehydrogenase 1
16794,-1,-1.34554197673596,-2.29571078447151,-0.395373169000408,0.0055113280257154,0,1,7.70351877666342,0.00551132802571541,FALSE,0.028650888845029,630,,
698,1,1.08850890721295,0.332043155823632,1.84497465860227,0.00479831406537962,0,1,7.95392727456781,0.00479831406537962,FALSE,0.0260976759636486,640,,
6708,-1,-1.28545001271254,-2.19878996586134,-0.372110059563744,0.00580697429352239,0,1,7.60924655155011,0.00580697429352239,FALSE,0.0296345841780261,651,SPTA1,"spectrin alpha, erythrocytic 1"
646,-1,-1.43254199689299,-2.47586876648867,-0.389215227297314,0.00712098771410664,0,1,7.24219486753625,0.00712098771410665,FALSE,0.0345146438009092,695,BNC1,basonuclin zinc finger protein 1
1598,-1,-1.08048091011094,-1.85462482983084,-0.306336990391042,0.00622775250177488,0,1,7.48319330846932,0.00622775250177487,FALSE,0.0315041861887538,698,,
597,-1,-1.04773009139923,-1.80316761984617,-0.292292562952286,0.00656163668024187,0,1,7.38920822488287,0.00656163668024188,FALSE,0.0326230083783314,718,BCL2A1,BCL2 related protein A1
436,1,1.08165306222078,0.296598857269702,1.86670726717186,0.00692453686175348,0,1,7.29243995757546,0.0069245368617535,FALSE,0.0337644083800543,729,,
518,1,1.2353506897225,0.329221237568354,2.14148014187665,0.00753845405088271,0,1,7.13996713747494,0.00753845405088272,FALSE,0.0357697196987268,739,ATP5MC3,ATP synthase membrane subunit c locus 3
4997,-1,-1.0436376429581,-1.8024734849559,-0.284801800960298,0.00702691281917022,0,1,7.26607675544032,0.00702691281917022,FALSE,0.0342224167587473,740,,
7,2,2.01397633721482,0.507922671782979,3.52003000264667,0.00876800436975984,3.19828756355962,0.0737154177215249,6.86948238754638,0.00876800436975987,FALSE,0.0397117644518386,756,,
351,1,1.1126006752665,0.294725333583081,1.93047601694992,0.00767034333334761,0,1,7.10887030420732,0.00767034333334761,FALSE,0.0362240456721731,759,APP,amyloid beta precursor protein
84,2,1.33793511355997,0.345827435085153,2.3300427920348,0.0082134914403922,3.51911936261607,0.0606646730213996,6.98632305153789,0.0082134914403922,FALSE,0.0379920859777046,764,,
1071,-1,-1.53436970267068,-2.68183213338736,-0.386907271953999,0.00877147808104531,0,1,6.86877452853997,0.00877147808104529,FALSE,0.0397117644518386,781,CETP,cholesteryl ester transfer protein
496,-1,-10.6392228873126,-18.7040940873253,-2.57435168729991,0.00972109737368881,0,1,6.68530344828906,0.00972109737368883,FALSE,0.042583661143986,789,ATP4B,ATPase H+/K+ transporting subunit beta
203,-1,-1.36126778139442,-2.39333905894662,-0.329196503842224,0.0097342997879011,0,1,6.68288410753342,0.0097342997879011,FALSE,0.0425954457241634,839,AK1,adenylate kinase 1
1718,1,1.32641393515498,0.316753779666392,2.33607409064357,0.0100283541126477,0,1,6.62985298223237,0.0100283541126478,FALSE,0.0434597763256136,858,DHCR24,24-dehydrocholesterol reductase
834,1,1.33793053343907,0.319200836571537,2.3566602303066,0.010050591262212,0,1,6.62590766245916,0.010050591262212,FALSE,0.0435096108915417,859,CASP1,caspase 1
1372,-1,-1.1345780635986,-1.99700419543245,-0.272151931764746,0.00992415028846239,0,1,6.64846110453104,0.00992415028846239,FALSE,0.0431466276489802,864,,
21,2,1.84372474232111,0.429804686038328,3.25764479860389,0.0105957512596478,3.11103144529519,0.0777636997915745,6.53188665279629,0.0105957512596477,FALSE,0.0455507157427436,877,ABCA3,ATP binding cassette subfamily A member 3
1088,-1,-1.05208933255647,-1.8528636295915,-0.251315035521443,0.0100217148747214,0,1,6.63103265563966,0.0100217148747214,FALSE,0.0434597763256136,878,CEACAM8,CEA cell adhesion molecule 8
325,-1,-1.12030186646399,-1.99427700534201,-0.246326727585972,0.0119922350725587,0,1,6.31201676013166,0.0119922350725587,FALSE,0.0492824913935172,977,APCS,"amyloid P component, serum"
