Gene_ID,ENSEMBL,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
214.39,214,ALCAM,activated leukocyte cell adhesion molecule,protein_coding,198.497237472725,-1.2074576759274,0.594077923892098,-2.03249039792078,0.0421040348762695,0.247747630244026
88.2169,88,ACTN2,actinin alpha 2,protein_coding,130.350216484914,0.315435278495776,0.441885182189321,0.713839909573231,0.475326178144716,0.781904005100732
16.6489,16,AARS1,alanyl-tRNA synthetase 1,protein_coding,26.3542445690278,-0.0814334455946772,1.10424192670657,-0.073746018535589,0.941212480957332,0.983332940000909
498.5543,498,ATP5F1A,ATP synthase F1 subunit alpha,protein_coding,454.76659933146,-0.436115097807937,0.249375704259903,-1.74882753354918,0.0803208359029373,0.354374946720894
9044.8435,9044,BTAF1,B-TFIID TATA-box binding protein associated factor 1,protein_coding,11712.0330167018,0.0579473292651374,0.20393209103937,0.284150125513844,0.776295334759936,0.928587414663119
927.3914,927,CD8B2,CD8B family member 2,protein_coding,903.105446013659,-0.687574454947172,0.199141140601264,-3.45269919048966,0.000555007539210291,0.0138104645689791
1128.8169,1128,CHRM1,cholinergic receptor muscarinic 1,protein_coding,1049.16769122074,-0.0941456964779944,0.17777874251029,-0.529566668931439,0.596412409072015,0.849033426975173
9.6852,9,NAT1,N-acetyltransferase 1,protein_coding,16.035251415065,0.299614458870289,0.800583184182559,0.374245256195598,0.708221856698788,0.901411181002317
2151.6049,2151,F2RL2,coagulation factor II thrombin receptor like 2,protein_coding,2531.37659712669,-0.00634449566426026,0.163527291107956,-0.0387977787760931,0.96905161578269,0.991767266806436
611.1783,611,OPN1SW,"opsin 1, short wave sensitive",protein_coding,1001.90956885437,0.894105969839734,0.316077211979298,2.82875808806582,0.004672900623884,0.0628149964513246
379.8073,379,ARL4D,ADP ribosylation factor like GTPase 4D,protein_coding,443.97300273188,-0.169630859926604,0.25419200749421,-0.667333570393506,0.504559087699142,0.79977933206652
491.7672,491,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,protein_coding,536.759412202555,0.11816485566631,0.196281962823489,0.602015865169291,0.547163576818091,0.821833361814188
119.9453,119,ADD2,adducin 2,protein_coding,224.10729418549,1.42951057658261,0.450038783124491,3.17641641162107,0.00149106752576267,0.0278324584760418
229.0684,229,ALDOB,"aldolase, fructose-bisphosphate B",protein_coding,292.980620195336,0.84840903255974,0.464450919508262,1.82669254580871,0.067746009666977,0.323815041167456
4718.5931,4718,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,protein_coding,4657.26152447657,0.153405992170978,0.20584475429069,0.745250918341797,0.456120046377649,0.770335996062045
12.015,12,SERPINA3,serpin family A member 3,protein_coding,42.937835213677,1.07847466319299,0.887371441511167,1.215358769442,0.224229286164827,0.581747922921865
152.2945,152,ADRA2C,adrenoceptor alpha 2C,protein_coding,715.848156875565,-0.202965293193216,0.32402624266359,-0.626385355472392,0.531062212718341,0.813682072623829
39.1798,39,ACAT2,acetyl-CoA acetyltransferase 2,protein_coding,124.896012652799,-0.262530185425909,0.679844061599623,-0.386162357303224,0.699376430122355,0.897500066343411
20.4957,20,ABCA2,ATP binding cassette subfamily A member 2,protein_coding,84.113072235634,2.07722106208396,0.728978953124157,2.84949387520955,0.00437888488469439,0.0598459287283693
708.4071,708,C1QBP,complement C1q binding protein,protein_coding,616.994261234284,-0.0454005379072843,0.3451851050502,-0.131525193998976,0.895359857759116,0.967634870018874
611.3632,611,OPN1SW,"opsin 1, short wave sensitive",protein_coding,847.077148826271,-0.0320483907919415,0.181125600446531,-0.176940149337986,0.859555401533457,0.955934851241403
152.2662,152,ADRA2C,adrenoceptor alpha 2C,protein_coding,215.188176984796,-1.81788816962417,0.418778468826878,-4.34093036042806,1.41880688761574e-05,0.00079406667447871
1258.179,1258,CNGB1,cyclic nucleotide gated channel subunit beta 1,protein_coding,597.887169399196,-0.267327854994502,0.378672054203598,-0.705961403876848,0.48021213990632,0.784617320248345
2128.9455,2128,EVX1,even-skipped homeobox 1,protein_coding,1263.81886805787,-0.199930064731811,0.203259539709684,-0.983619588125467,0.325302590283473,0.680420930785307
944.6698,944,TNFSF8,TNF superfamily member 8,protein_coding,679.139522481602,0.465991342956933,0.271796694098287,1.71448495539251,0.0864396977768969,0.368270972501324
1801.1847,1801,DPH1,diphthamide biosynthesis 1,protein_coding,1947.49669375923,-0.37652987298736,0.31390961877059,-1.19948498061964,0.230339421418975,0.588961505900007
1060.5162,1060,CENPC,centromere protein C,protein_coding,1231.53187387431,-0.13345195347917,0.227514703664625,-0.586564082802704,0.557496510987327,0.827131770460847
766.9065,766,CA7,carbonic anhydrase 7,protein_coding,827.462737193741,0.39194304838539,0.18149520601773,2.15952287107298,0.0308096249277311,0.20649388087906
13.5981,13,AADAC,arylacetamide deacetylase,protein_coding,19.6497465187986,0.0314700399804107,0.982546787955842,0.0320290497777548,0.974448884404517,0.993445369649955
800.1638,800,CALD1,caldesmon 1,protein_coding,960.476419377387,-0.399286450405686,0.204604706027802,-1.95150179171065,0.0509973832803946,0.276445008763524
2.7229,2,A2M,alpha-2-macroglobulin,protein_coding,15.2550122032044,-0.0560180248316046,1.40301131702465,-0.0399269942814156,0.968151329933506,0.991673474308236
1175.8757,1175,AP2S1,adaptor related protein complex 2 subunit sigma 1,protein_coding,940.57429394321,-0.821553207893508,0.225468026466621,-3.64376812432486,0.000268675486873416,0.00799005324203695
558.9151,558,AXL,AXL receptor tyrosine kinase,protein_coding,537.681367137919,0.0689399056896658,0.19741891435465,0.349206183789562,0.726934524093664,0.907983971819104
191.7954,191,AHCY,adenosylhomocysteinase,protein_coding,130.328035005958,-0.543531547994059,0.585534291600489,-0.928265954344672,0.35326962974537,0.699840527708521
59.0359,59,ACTA2,"actin alpha 2, smooth muscle",protein_coding,41.5583996199529,-1.05266569588991,0.842539254021244,-1.24939661964209,0.211520044203083,0.567979731720406
18.806,18,ABAT,4-aminobutyrate aminotransferase,protein_coding,18.5456999123423,0.707039474713556,1.03930561507533,0.680299869891791,0.4963146069054,0.794337462094908
41.2543,41,ASIC1,acid sensing ion channel subunit 1,protein_coding,19.7072834493656,0.652726337598768,0.81464246943513,0.801242707185849,0.422991151586241,0.75025550265764
54.6443,54,ACP5,"acid phosphatase 5, tartrate resistant",protein_coding,69.1721285134314,0.134138864083966,0.45568802618074,0.294365566741406,0.768478575641424,0.924901438309439
1132.0084,1132,CHRM4,cholinergic receptor muscarinic 4,protein_coding,730.786910873972,0.12817118884599,0.255200158398171,0.502237889076908,0.615500193736719,0.857198556541775
397.0118,397,ARHGDIB,Rho GDP dissociation inhibitor beta,protein_coding,370.754083419192,0.359431940816873,0.308849567534718,1.16377673339779,0.244514503384539,0.603792659192924
12.2742,12,SERPINA3,serpin family A member 3,protein_coding,18.3890002918807,1.00203204815144,1.02892220982913,0.973865700029784,0.330123226350649,0.683742550222269
966.0888,966,CD59,CD59 molecule (CD59 blood group),protein_coding,3740.66827761776,1.23805580323999,0.433768054891634,2.85418852144214,0.00431469188751983,0.0593009585506953
1487.6273,1487,CTBP1,C-terminal binding protein 1,protein_coding,1409.79071132844,-0.0643696124942966,0.188573970029591,-0.341349405138979,0.732840558953879,0.910968172298777
1793.7891,1793,DOCK1,dedicator of cytokinesis 1,protein_coding,1870.00242443356,0.503514187957128,0.283818606564788,1.77407039676305,0.0760515067245522,0.342532775669685
22.4794,22,ABCB7,ATP binding cassette subfamily B member 7,protein_coding,25.6612190396181,0.265938924347351,0.628305248699907,0.423263891074655,0.672102736302744,0.88632993338383
840.3858,840,CASP7,caspase 7,protein_coding,789.695843879623,0.0225709902075372,0.195403968277828,0.115509374791434,0.908041390206581,0.972188680653742
4914.9951,4914,NTRK1,neurotrophic receptor tyrosine kinase 1,protein_coding,2791.68544735943,-0.744992473756603,0.350441806518042,-2.12586643459803,0.0335143824105931,0.216700949904858
8688.5166,8688,KRT37,keratin 37,protein_coding,5473.49157765946,-0.0567055924965919,0.360630570262328,-0.157240115432653,0.875055613965153,0.960035948993198
13.0764,13,AADAC,arylacetamide deacetylase,protein_coding,26.9134196692039,0.567349623194275,0.63400701752216,0.89486331777778,0.370860157838689,0.712138117467006
1501.5396,1501,CTNND2,catenin delta 2,protein_coding,1614.11440209053,0.153059053885671,0.235161260246173,0.650868487970528,0.515131384779782,0.805615459293713
943.0495,943,TNFRSF8,TNF receptor superfamily member 8,protein_coding,903.197983767672,0.331258570089072,0.345018738545536,0.960117619945887,0.336996021488228,0.689089852276479
970.8292,970,CD70,CD70 molecule,protein_coding,768.558601250822,-1.52520364932481,0.357598888513727,-4.26512413297466,1.99791091307056e-05,0.00105586189740292
2178.5598,2178,FANCE,FA complementation group E,protein_coding,2786.84312133177,0.0904270480314249,0.250720338136908,0.360668977648102,0.718346918162908,0.904624263595783
462.0548,462,SERPINC1,serpin family C member 1,protein_coding,686.971954929017,1.21262834710316,0.32970008553003,3.67797401433404,0.000235093903808917,0.00719185114340182
240.3413,240,ALOX5,arachidonate 5-lipoxygenase,protein_coding,262.54401285264,0.894333163456711,0.296732229103315,3.01394009730343,0.00257878717640448,0.041725020949028
214.9354,214,ALCAM,activated leukocyte cell adhesion molecule,protein_coding,241.97597477879,0.214370593245368,0.271257556748536,0.790284318029511,0.429361743097365,0.754770817203417
463.475,463,ZFHX3,zinc finger homeobox 3,protein_coding,520.69991643592,0.733426766385131,0.33181015969824,2.21038067988074,0.0270787535053208,0.192677916771916
708.0852,708,C1QBP,complement C1q binding protein,protein_coding,593.740400209573,0.227636783629518,0.287943035691384,0.790561866109859,0.429199707103549,0.754770817203417
20.6911,20,ABCA2,ATP binding cassette subfamily A member 2,protein_coding,20.7711158999477,-0.272409798465617,1.44852950732369,-0.188059543894914,0.850829974493866,0.952509849473281
384.5159,384,ARG2,arginase 2,protein_coding,390.73999439889,-0.308973079107284,0.255249839492735,-1.21047315728509,0.226097384798376,0.583532258619335
420.1546,420,ART4,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group),protein_coding,481.704687427236,0.224478720817404,0.330016556787887,0.680204420657853,0.496375033642906,0.794337462094908
414.8156,414,ARSD,arylsulfatase D,protein_coding,361.863497719866,-0.0367842595448499,0.280503884926968,-0.131136363955982,0.895667435261292,0.967711401281607
113.9273,113,ADCY7,adenylate cyclase 7,protein_coding,169.268933101179,-0.0364495647883967,0.583423280809117,-0.0624753347824016,0.950184303552973,0.987066113250114
651.423,651,BMP3,bone morphogenetic protein 3,protein_coding,676.415916495429,0.366783849268334,0.207834318737307,1.76478962423878,0.0775991291020187,0.346667661285386
213.2428,213,ALB,albumin,protein_coding,202.721124903492,-0.490048441769544,0.313465103155175,-1.56332694401059,0.117975713914954,0.432619857471162
398.331,398,ARHGDIG,Rho GDP dissociation inhibitor gamma,protein_coding,570.458739441701,0.264684004538166,0.311214801696921,0.850486554929129,0.395054632352808,0.730220094668373
50.5301,50,ACO2,aconitase 2,protein_coding,55.3380988185484,0.140793136826093,0.51529351279399,0.273229010904279,0.784677180633911,0.92989194254842
357.9341,357,SHROOM2,shroom family member 2,protein_coding,334.870940991096,-0.00755450452198198,0.294806899133586,-0.0256252636698261,0.979556235189619,0.993830145550913
3809.3557,3809,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4",protein_coding,3673.54308595611,-0.533402336788782,0.19832172442822,-2.68958097418037,0.00715417880650221,0.0837598300596658
143.7603,143,PARP4,poly(ADP-ribose) polymerase family member 4,protein_coding,303.148159744643,1.00025532045677,0.300873919546861,3.32449991665358,0.000885772599401691,0.019409676857236
2028.8433,2028,ENPEP,glutamyl aminopeptidase,protein_coding,1999.15859260178,0.205262292467095,0.272872147796373,0.752228815306826,0.451913467754069,0.768113401828334
513.317,513,ATP5F1D,ATP synthase F1 subunit delta,protein_coding,530.181071940966,0.471527851037853,0.305170295199044,1.54513023861088,0.122314764115894,0.440305544374295
1164.8764,1164,CKS2,CDC28 protein kinase regulatory subunit 2,protein_coding,1006.81479906949,-0.274393234916127,0.275224506285678,-0.996979660783954,0.318774382561945,0.674966062530388
40.7247,40,ASIC2,acid sensing ion channel subunit 2,protein_coding,81.8320998984914,1.98566014936527,0.526684298322804,3.77011457468637,0.000163172619615226,0.00544014964224981
2119.6089,2119,ETV5,ETS variant transcription factor 5,protein_coding,1848.26326002553,-0.0641065307863297,0.205781727305864,-0.31152683780832,0.755400143598185,0.919137231332367
7392.1098,7392,USF2,"upstream transcription factor 2, c-fos interacting",protein_coding,5588.83554762383,0.259684787148384,0.22666626961459,1.14567018546666,0.251931644618058,0.611905687767538
70.3332,70,ACTC1,actin alpha cardiac muscle 1,protein_coding,124.996723729847,1.20553281882894,0.474170983645947,2.54240107557718,0.0110093760822804,0.112450533684053
1286.5336,1286,COL4A4,collagen type IV alpha 4 chain,protein_coding,1270.56581150839,-0.458075083234514,0.208849902547235,-2.19332198697538,0.0282841886035839,0.197405638680166
60.1478,60,ACTB,actin beta,protein_coding,148.939234362524,1.97455335487007,0.817164979818426,2.41634603003768,0.0156771549828755,0.140109442700358
533.3486,533,ATP6V0B,ATPase H+ transporting V0 subunit b,protein_coding,704.316581736602,-0.247916097289638,0.196049713925556,-1.26455730194932,0.206030067302039,0.559416488718067
444.1041,444,ASPH,aspartate beta-hydroxylase,protein_coding,526.490452952036,0.96133837936742,0.287763885279221,3.34071934855419,0.000835616444251899,0.0186457159521306
37.0979,37,ACADVL,acyl-CoA dehydrogenase very long chain,protein_coding,23.3361778513282,0.0070927275373088,0.805536823205409,0.00880496996907637,0.992974741178579,0.997530082173518
498.5192,498,ATP5F1A,ATP synthase F1 subunit alpha,protein_coding,476.907391955212,0.215965109070721,0.224752875218098,0.960900317120085,0.336602291338082,0.68869724477299
2220.0966,2220,FCN2,ficolin 2,protein_coding,2563.27453970331,0.00182259194049066,0.191358975851157,0.00952446537918506,0.992400691019998,0.997308359573258
745.5201,745,MYRF,myelin regulatory factor,protein_coding,428.910255125024,-0.379593822850349,0.308396778986593,-1.2308618270843,0.218374546775902,0.576063547186019
268.6849,268,AMH,anti-Mullerian hormone,protein_coding,249.189962147385,-0.365607595660664,0.270915449114637,-1.34952656578089,0.177167893320366,0.522685091423895
2040.4731,2040,STOM,stomatin,protein_coding,1272.04283028021,-0.647335582788723,0.420169323122838,-1.54065408197226,0.123400997907179,0.442532570225955
251.7399,251,ALPG,"alkaline phosphatase, germ cell",protein_coding,193.776753279569,0.0150078903953433,0.291034138109124,0.0515674569754976,0.958873350395715,0.989060855112384
284.2177,284,ANGPT1,angiopoietin 1,protein_coding,209.403194865465,-0.108238978932951,0.371976622598683,-0.290983283241772,0.77106410463058,0.926188464291324
9682.0497,9682,KDM4A,lysine demethylase 4A,protein_coding,7475.07888521405,0.0560603162480602,0.28818801934888,0.194526879967878,0.845763350532973,0.950959079757184
2237.9682,2237,FEN1,flap structure-specific endonuclease 1,protein_coding,2773.91058640829,0.343626562749449,0.224920151218809,1.52777134857587,0.126569318289472,0.447304419634464
191.4329,191,AHCY,adenosylhomocysteinase,protein_coding,190.10526696702,-0.0689292182332456,0.271706481272811,-0.253690003677299,0.799735057385639,0.934774269832056
38.219,38,ACAT1,acetyl-CoA acetyltransferase 1,protein_coding,72.817358671211,0.813433130362541,0.50325400334622,1.61634706322034,0.106019296764638,0.41132050925756
207.2213,207,AKT1,AKT serine/threonine kinase 1,protein_coding,157.630319234605,0.184471639207094,0.334437105287385,0.5515884340901,0.581230362384592,0.840386437904877
321.4273,321,APBA2,amyloid beta precursor protein binding family A member 2,protein_coding,472.73201916323,-1.51652954270098,0.510713144127103,-2.96943511272457,0.00298347814080763,0.045678599831036
1436.5552,1436,CSF1R,colony stimulating factor 1 receptor,protein_coding,866.632108900655,-0.811498852955579,0.455654922929707,-1.78095047835304,0.0749205411713775,0.339499240189916
1473.991,1473,CST5,cystatin D,protein_coding,1209.46404671327,-0.332552052005353,0.393007992983045,-0.8461712177434,0.397457235860631,0.732213099159867
720.1804,720,C4A,complement C4A (Chido/Rodgers blood group),protein_coding,900.880660987684,0.389271788420396,0.350067526456826,1.11199057039187,0.26614220471327,0.626348700705702
47.8164,47,ACLY,ATP citrate lyase,protein_coding,59.580003591581,0.586074549450061,0.509618620908667,1.15002577497084,0.250133255428993,0.609846984744748
784.7428,784,CACNB3,calcium voltage-gated channel auxiliary subunit beta 3,protein_coding,953.262087916676,0.420322030768844,0.203546538202244,2.06499228373617,0.03892373040028,0.23729574211885
24.1957,24,ABCA4,ATP binding cassette subfamily A member 4,protein_coding,39.5795527334183,1.20933303795694,0.834753526864357,1.44873067203398,0.147412811300614,0.479484887366899
653.6318,653,BMP5,bone morphogenetic protein 5,protein_coding,478.016751030234,0.11731797130319,0.319668378242137,0.36699898797724,0.713619772893285,0.903001447241539
173.4954,173,AFM,afamin,protein_coding,242.237932834631,-1.07392974689686,0.255842127931015,-4.19762669886187,2.69726761125285e-05,0.00133456110504597
135.833,135,ADORA2A,adenosine A2a receptor,protein_coding,136.939478568437,-0.0780817311217365,0.559318511391034,-0.139601549978287,0.888974815910158,0.965686655694693
5580.7117,5580,PRKCD,protein kinase C delta,protein_coding,6309.03596804664,0.35595663255724,0.326326612079333,1.09079866422511,0.275361484375486,0.63542255020012
51.1769,51,ACOX1,acyl-CoA oxidase 1,protein_coding,31.1943828491126,0.333470214463219,0.648743574681656,0.514024689380323,0.607234729185456,0.853127310880307
21.0522,21,ABCA3,ATP binding cassette subfamily A member 3,protein_coding,27.671878964852,-0.381749812025038,0.632674353435927,-0.603390685827286,0.546248816988863,0.821249542540064
1436.3765,1436,CSF1R,colony stimulating factor 1 receptor,protein_coding,1464.91750732194,0.0759250048041261,0.241577198939178,0.31428878692828,0.753301713811382,0.918096548247915
90.2778,90,ACVR1,activin A receptor type 1,protein_coding,213.55363367278,-0.372919658905663,0.432366486175937,-0.862508244346015,0.388407898294251,0.725614121123838
92.1394,92,ACVR2A,activin A receptor type 2A,protein_coding,92.1818444989388,0.255287366341766,0.555459186596314,0.459596983004439,0.645805525082465,0.87318022282437
2299.6449,2299,FOXI1,forkhead box I1,protein_coding,1478.085525072,-0.788744661457303,0.263986278617202,-2.98782446416859,0.00280970878000901,0.0439274082164131
90.1261,90,ACVR1,activin A receptor type 1,protein_coding,100.858651167189,-0.110750471778817,0.380022781159354,-0.291431138525289,0.770721602467845,0.926188464291324
407.0474,407,ARR3,arrestin 3,protein_coding,350.84614263682,-0.370850773432462,0.318965571181918,-1.1626670930605,0.244964597756885,0.604531687683971
33.1715,33,ACADL,acyl-CoA dehydrogenase long chain,protein_coding,71.8143952824151,0.505034211901807,1.05011895334376,0.480930479631561,0.630565909305951,0.864644364512061
93.8515,93,ACVR2B,activin A receptor type 2B,protein_coding,109.611278495509,-0.636136931715048,0.383282055772821,-1.65970966324627,0.0969728744493356,0.391779807112426
37.0347,37,ACADVL,acyl-CoA dehydrogenase very long chain,protein_coding,39.493572083031,1.20984732697824,0.579713185921316,2.08697569135929,0.0368903319609084,0.228905113257982
100.3338,100,ADA,adenosine deaminase,protein_coding,236.083943715232,0.0380795792538408,0.275019589016947,0.138461334299697,0.889875825984216,0.965995974492731
1591.3247,1591,CYP24A1,cytochrome P450 family 24 subfamily A member 1,protein_coding,1610.82348468476,0.0334405352178957,0.192544869523653,0.173676584063891,0.862119641039114,0.956687313481132
483.0902,483,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,protein_coding,475.584899416011,0.587742169294338,0.265868291140962,2.21065162292227,0.0270599709890526,0.192624564129745
622.6894,622,BDH1,3-hydroxybutyrate dehydrogenase 1,protein_coding,737.197509071784,-0.159672405054006,0.189237549586871,-0.843767029337418,0.39879960296867,0.732462795639681
972.563,972,CD74,CD74 molecule,protein_coding,908.997355196368,-0.587103382484136,0.231596283823429,-2.53502937435624,0.0112437897273173,0.114041289747657
1.697,1,A1BG,alpha-1-B glycoprotein,protein_coding,29.0392862488832,0.778571573003671,1.00897062472324,0.771649395855538,0.440322109850009,0.760758948900775
1.7476,1,A1BG,alpha-1-B glycoprotein,protein_coding,11.6569258270282,0.733352680876814,1.42064496281805,0.516211087267086,0.605706987426282,
969.4806,969,CD69,CD69 molecule,protein_coding,801.430026974595,0.352203473294815,0.239842546887608,1.46847787377717,0.141974462139566,0.473654342442043
766.7016,766,CA7,carbonic anhydrase 7,protein_coding,891.015639770378,-0.167622530050429,0.216782950307032,-0.773227460060965,0.439387777480028,0.760144862834101
280.1535,280,AMY2B,amylase alpha 2B,protein_coding,107.23348578553,-0.511972662276227,0.612382644692861,-0.836033918846614,0.403135821594414,0.735511860993615
101.6835,101,ADAM8,ADAM metallopeptidase domain 8,protein_coding,119.151997317695,0.309701956474711,0.311472993089972,0.994313996222619,0.320070023796107,0.675639806568898
7476.5704,7476,WNT7A,Wnt family member 7A,protein_coding,6867.18364800289,-0.615328291736987,0.226573713379958,-2.71579735600263,0.00661163731043819,0.0798165833728288
857.6657,857,CAV1,caveolin 1,protein_coding,703.717194937122,0.0214244574192163,0.288197369365848,0.0743395315035625,0.940740222445459,0.983253799081619
130.6245,130,ADH6,alcohol dehydrogenase 6 (class V),protein_coding,190.358656038839,0.33769578587644,0.532839440182565,0.633766497766637,0.526233220232197,0.81101490333727
419.9348,419,ART3,ADP-ribosyltransferase 3 (inactive),protein_coding,471.609545657187,-0.824723745489103,0.20425229152059,-4.03776985486581,5.39617538589912e-05,0.00233788613800249
1.6428,1,A1BG,alpha-1-B glycoprotein,protein_coding,17.5323308693321,0.623614973862396,0.948524140232262,0.657458199967049,0.51088633979666,0.803244894568388
111.3621,111,ADCY5,adenylate cyclase 5,protein_coding,184.80014399036,-0.308873380032134,0.469033341354493,-0.658531820232987,0.510196457122198,0.802779025191118
905.5845,905,CCNT2,cyclin T2,protein_coding,997.293411830827,0.406556482810364,0.26167010611146,1.55369862019007,0.12025632236982,0.436952950280503
28.5408,28,ABO,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",protein_coding,43.5490938016897,-0.581290961675194,0.560802102712723,-1.03653491822403,0.299952657862188,0.657382667544355
1113.7334,1113,CHGA,chromogranin A,protein_coding,741.06420725467,-0.516043910778565,0.260886478997384,-1.97804007613496,0.0479241857726174,0.268658736006101
10.0333,10,NAT2,N-acetyltransferase 2,protein_coding,13.5148961506649,1.48144340944615,0.985426393463156,1.50335267988896,0.132748122182447,0.457872387483201
3250.4284,3250,HPR,haptoglobin-related protein,protein_coding,2783.20605895037,-0.341276860666274,0.200623783216329,-1.70107878136403,0.0889281947261588,0.374141842733062
5296.3467,5296,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,protein_coding,2113.42115057374,-1.28777880133474,1.55495280194475,-0.828178707240593,0.407569300619299,0.739800062943886
2213.2068,2213,FCGR2B,Fc gamma receptor IIb,protein_coding,2440.38835087577,0.246678206798163,0.235704154832776,1.04655858516017,0.295303211387314,0.654327249925294
10260.1788,10260,DENND4A,DENN domain containing 4A,protein_coding,9286.15897286177,-0.328807426498556,0.201969887963706,-1.62800222257707,0.103524414497334,0.407054072269959
923.8337,923,CD6,CD6 molecule,protein_coding,1090.80719851367,-0.926861664014477,0.250485552548414,-3.70025997341836,0.00021537870998956,0.00677074508199224
1806.1299,1806,DPYD,dihydropyrimidine dehydrogenase,protein_coding,1541.43172541706,-0.832889354036624,0.221821779178568,-3.75476816172384,0.000173501999595273,0.00570651085374049
2305.8542,2305,FOXM1,forkhead box M1,protein_coding,2280.58071743088,0.0365758188306963,0.274927485570235,0.133038058216818,0.894163281900874,0.967273322483474
204.0954,204,AK2,adenylate kinase 2,protein_coding,258.116300535731,-0.00738380068158135,0.373033370887331,-0.0197939413946199,0.984207751004694,0.995306766691983
535.7816,535,ATP6V0A1,ATPase H+ transporting V0 subunit a1,protein_coding,509.87208452191,0.142810397071267,0.218757378608422,0.652825509154136,0.513868776286559,0.804505869607782
202.6463,202,CRYBG1,crystallin beta-gamma domain containing 1,protein_coding,189.667230604855,0.565667101093625,0.430969707479431,1.31254492201316,0.189336339399312,0.539921702897803
1301.6175,1301,COL11A1,collagen type XI alpha 1 chain,protein_coding,1168.8685154584,0.206514313551797,0.194128604641707,1.06380156563197,0.287418601941724,0.646781130340633
146.2251,146,ADRA1D,adrenoceptor alpha 1D,protein_coding,116.439472670298,-0.283314512633404,0.33372346419111,-0.848949933203264,0.395909152153131,0.730808874026802
4928.9097,4928,NUP98,nucleoporin 98 and 96 precursor,protein_coding,5692.2172693078,-0.0874317773926734,0.166760790337061,-0.524294573178466,0.600073670830195,0.850627600155409
859.281,859,CAV3,caveolin 3,protein_coding,866.136661988531,0.117767249897806,0.200903543910091,0.586188016426979,0.557749173805841,0.827131770460847
251.7262,251,ALPG,"alkaline phosphatase, germ cell",protein_coding,281.731412249695,0.121456631587856,0.358761341132132,0.338544368254894,0.734952997739918,0.911837515831263
694.2482,694,BTG1,BTG anti-proliferation factor 1,protein_coding,558.383157917792,0.0220888769926106,0.259137220489507,0.0852400784066642,0.932070528549456,0.980783908569593
1825.1822,1825,DSC3,desmocollin 3,protein_coding,1849.18554065644,-0.022137533753401,0.166744619763471,-0.132763106748532,0.894380732558865,0.967273322483474
337.6934,337,APOA4,apolipoprotein A4,protein_coding,343.497065652517,-0.350956747801764,0.285096778742014,-1.23100916590624,0.218319436158258,0.576063547186019
793.8105,793,CALB1,calbindin 1,protein_coding,838.515165551227,-0.171289816737587,0.234140086273082,-0.731569802779558,0.464431185070828,0.776989661308798
4773.8337,4773,NFATC2,nuclear factor of activated T cells 2,protein_coding,4971.34221053702,0.292229044535289,0.176342424452116,1.65716812300401,0.0974854893632616,0.392656277355091
285.9383,285,ANGPT2,angiopoietin 2,protein_coding,295.042045935003,0.4521287480949,0.277031747593814,1.63204669508787,0.102669649713674,0.405031412205318
355.0166,355,FAS,Fas cell surface death receptor,protein_coding,290.007698982775,0.0049963171824182,0.367235453052314,0.0136052146950704,0.989144944131279,0.99655929860833
291.7931,291,SLC25A4,solute carrier family 25 member 4,protein_coding,1096.57426038285,0.116843577182017,0.512907828265901,0.227806188057326,0.819796915801831,0.94124717995983
5729.356,5729,PTGDR,prostaglandin D2 receptor,protein_coding,4978.4690799878,-0.56287900361433,0.191119169582479,-2.94517292453709,0.00322774210475408,0.0481201377538447
8545.4,8545,CGGBP1,CGG triplet repeat binding protein 1,protein_coding,6429.21004589208,-0.797214640171883,0.194588963814121,-4.09691600461687,4.18690735158587e-05,0.00190588022644189
2140.0292,2140,EYA3,EYA transcriptional coactivator and phosphatase 3,protein_coding,2210.84165001047,0.88434762732461,0.259715234564175,3.40506643288995,0.000661479598151951,0.0158984889500162
396.8461,396,ARHGDIA,Rho GDP dissociation inhibitor alpha,protein_coding,387.149159502353,0.975781280449496,0.420813419049982,2.31879791916426,0.0204059960862591,0.161356918125136
2169.981,2169,FABP2,fatty acid binding protein 2,protein_coding,2027.01846094175,-0.347242832432697,0.174742351447278,-1.98717042294961,0.0469035142976888,0.266061373363497
973.1089,973,CD79A,CD79a molecule,protein_coding,545.109721633751,-0.495143616993338,0.520904445327858,-0.950545961806285,0.341834911477608,0.692760529374661
732.1129,732,C8B,complement C8 beta chain,protein_coding,943.044380864324,-0.709700086960221,0.295591263864857,-2.40095081864359,0.0163525341350089,0.143515556650181
114.2287,114,ADCY8,adenylate cyclase 8,protein_coding,179.497882604541,0.102844368110645,0.407707626369251,0.252250292756363,0.800847606589931,0.935308473213611
54.7837,54,ACP5,"acid phosphatase 5, tartrate resistant",protein_coding,85.0508406231786,0.136414020737528,0.394878348247171,0.345458345191771,0.729749820585139,0.908768396977643
394.8143,394,ARHGAP5,Rho GTPase activating protein 5,protein_coding,442.670259906978,0.102677119873,0.268766788557332,0.382030534442677,0.702438716077683,0.89926884361824
